line_id,country,sha256,locator,ordinal,label,classification,own_status,own_status_axis,own_sector,groups,recorded_at,notes
sen-scout-ouarkhokh-pepp-claim-120,SEN,f889bc9c7eaba01411c88d6e80bf2bd4ef2fd24f7429efc52f15d4ed42970003,Printed p.6: Names a Huawei memorandum for Ouarkhokh.,120,Names a Huawei memorandum for Ouarkhokh.,heading,,,,,2026-09-24,method=source_claim; version=1; claim_id=sen-scout-claim-sen-scout-ouarkhokh-pepp; match_status=context_only
sen-scout-genertec-ouarkhokh-claim-121,SEN,54c0b6ab4f0667bd5290abd3974d6f63d92d92d3cdb4feedec55e51b9625b5f2,Groundbreaking narrative: Reports recent groundbreaking at Ouarkhokh in a June2026 publication.,121,Reports recent groundbreaking at Ouarkhokh in a June2026 publication.,heading,,,,,2026-09-24,method=source_claim; version=1; claim_id=sen-scout-claim-sen-scout-genertec-ouarkhokh; match_status=context_only
sen-scout-aner-fiches-ice-claim-122,SEN,b447a8188df5d11b1e11a85411becacad6fffe663d05eba99205f3f83f162377,PDF p.19: D2B17SN01 covers192health structures; broad public-institution solarisation is programme context.,122,D2B17SN01 covers192health structures; broad public-institution solarisation is programme context.,heading,,,,,2026-09-24,method=source_claim; version=1; claim_id=sen-scout-claim-sen-scout-aner-fiches-ice; match_status=context_only
sen-scout-cesag-aner-thesis-claim-123,SEN,b173b8c041b4985ba3fa30e633d41ae96c59ac27224f43eafbe8460f67aee4ca,Printed pp.41 and43 footnotes28 and31: Exact-title secondary leads for TURBULENT and solar desalination.,123,Exact-title secondary leads for TURBULENT and solar desalination.,heading,,,,,2026-09-24,method=source_claim; version=1; claim_id=sen-scout-claim-sen-scout-cesag-aner-thesis; match_status=context_only
sen-arcop-aser-audit-2023-claim-124,SEN,d8a794f618f1d4a503bbb782e42eb4e5b5f86e0ce8e081dd967ab6f6fd6b6960,"PDF/printed pp.55-56 T_ASER_003: Lots T0038/T0039 to Global Engineering SARL: FCFA867233917 and FCFA562761206 TTC, signed15December2023, approved5January2024, BCI2022 funding, start orders5February2024.",124,"Lots T0038/T0039 to Global Engineering SARL: FCFA867233917 and FCFA562761206 TTC, signed15December2023, approved5January2024, BCI2022 funding, start orders5February2024.",named_item,,,,,2026-09-24,method=source_claim; version=1; claim_id=sen-round2-puelec-contracts; match_status=partial
sen-arcop-aser-audit-2023-claim-125,SEN,d8a794f618f1d4a503bbb782e42eb4e5b5f86e0ce8e081dd967ab6f6fd6b6960,PDF/printed p.56 Paiement: Transfer order29February2024 and OP0083/0082 dated27February2024 cover FCFA285999023 startup advances on the two lots.,125,Transfer order29February2024 and OP0083/0082 dated27February2024 cover FCFA285999023 startup advances on the two lots.,named_item,,,,,2026-09-24,method=source_claim; version=1; claim_id=sen-round2-puelec-orders; match_status=partial
sen-senelec-ppm-2026-v2-claim-126,SEN,bbee239b7002466b9879472df6193f20ea9c47090ecf63c053285cb115d33057,PDF p.13 C_DEG_155: Senelec lists ACF-DON funding for its mobility-electrification master-plan procurement.,126,Senelec lists ACF-DON funding for its mobility-electrification master-plan procurement.,named_item,,,,,2026-09-24,method=source_claim; version=1; claim_id=sen-round2-irve-acf; match_status=partial
sen-mepm-cntic-huawei-contracts-2025-claim-127,SEN,2e09bff103bf7f55630768ea579035a1c15f5ec7dcdbeca7cdc17245456cb572,"28July2025 mission and contract paragraphs: Ministry reports two contracts signed by Senelec and CNTIC in partnership with Huawei, two50MWc plants and storage30MW90MWh, EPC+F.",127,"Ministry reports two contracts signed by Senelec and CNTIC in partnership with Huawei, two50MWc plants and storage30MW90MWh, EPC+F.",heading,,,,,2026-09-24,method=source_claim; version=1; claim_id=sen-round2-solar-contracts; match_status=context_only
sen-mepm-ouarkhokh-groundbreaking-2026-claim-128,SEN,743ccfa05cfa6450196ea7d847276bd41f31d67bd7c7bf5bcb488c5000d7e4a9,Publication10April2026 and opening plant description: Ministry reports groundbreaking for Linguere50MW plant with30MW90MWh storage.,128,Ministry reports groundbreaking for Linguere50MW plant with30MW90MWh storage.,heading,,,,,2026-09-24,method=source_claim; version=1; claim_id=sen-round2-solar-groundbreaking; match_status=context_only
sen-genertec-ouarkhokh-chinese-2026-claim-129,SEN,cb7dde83715e10f2e5e41c89f93b849b351ed4d0b42287feb75c6a77322aef63,"Publication26May2026, opening paragraphs: Genertec reports recent groundbreaking at Ouarkhokh/Linguere and names Senelec as project owner.",129,Genertec reports recent groundbreaking at Ouarkhokh/Linguere and names Senelec as project owner.,heading,,,,,2026-09-24,method=source_claim; version=1; claim_id=sen-round2-solar-contractor; match_status=context_only
sen-mepm-huawei-sites-mou-2026-claim-130,SEN,abd1d23aabf017a2768d9cdbe3d1cc3d61ff4e539759089d3dcfcfaff57056dc,Publication13August2026; final paragraph: Ministry reports Senelec/Huawei memorandum covering two50MW plants at Linguere and Koungheul with storage30MW90MWh.,130,Ministry reports Senelec/Huawei memorandum covering two50MW plants at Linguere and Koungheul with storage30MW90MWh.,heading,,,,,2026-09-24,method=source_claim; version=1; claim_id=sen-round2-solar-sites; match_status=context_only
sen-aner-archive-agpm-2025-claim-131,SEN,81a392144690b5991f26acc88c65071534e5d42dc0f36791c0d5fbb073782906,Consultant services bullet: ANER's 2025 procurement programme plans a consultant for feasibility studies for a public-buildings electrical-autonomy project.,131,ANER's 2025 procurement programme plans a consultant for feasibility studies for a public-buildings electrical-autonomy project.,named_item,,,,,2026-09-24,method=source_claim; version=1; claim_id=sen-round3-agpm-public-buildings-feasibility; match_status=partial
sen-annex8-project-analysis-claim-132,SEN,368a4bc61f322ff7b21ba654a0e27b7d1161e502634fce35e03c22dc2020f9cf,"Printed p.172, section 8.5.2.4: Exact-title ANER received-project #25 has eligibility score10 and EnerPRL maturity8, with level2 in all four maturity categories.",132,"Exact-title ANER received-project #25 has eligibility score10 and EnerPRL maturity8, with level2 in all four maturity categories.",named_item,,,,,2026-09-24,method=source_claim; version=1; claim_id=sen-round3-annex8-desalination-evaluation; match_status=matched
sen-annex8-project-analysis-claim-133,SEN,368a4bc61f322ff7b21ba654a0e27b7d1161e502634fce35e03c22dc2020f9cf,"Printed pp.58-61, section 8.4.2.9 and prioritisation: Exact-title ANER received-project #27 has eligibility10, EnerPRL maturity12 and priority1; evaluators require integration with existing programmes.",133,"Exact-title ANER received-project #27 has eligibility10, EnerPRL maturity12 and priority1; evaluators require integration with existing programmes.",named_item,,,,,2026-09-24,method=source_claim; version=1; claim_id=sen-round3-annex8-turbulent-evaluation; match_status=matched
sen-boad-linguere-loan-2026-claim-134,SEN,4d6fe04c483ade423962f0b5f2f8281e27b8e06bab732f7dac868ed40163dbf9,PDF p.2 approved-loans heading; p.3 Linguere item; report27March2026: BOAD board25-26March2026 approved a FCFA41500000000 loan for partial financing of the Senelec Linguere50MWc solar plant with30MW90MWh storage.,134,BOAD board25-26March2026 approved a FCFA41500000000 loan for partial financing of the Senelec Linguere50MWc solar plant with30MW90MWh storage.,heading,,,,,2026-09-24,method=source_claim; version=1; claim_id=sen-round4-boad-linguere-approved; match_status=context_only
sen-boad-dakar-office-2026-claim-135,SEN,3bb6131ca5c817cb17a909a9853061ee1bfbf70aca70602677288d7ed42b6ecf,"PDF p.1 final paragraph,7May2026: BOAD identifies the50MW Linguere solar project among projects it supports.",135,BOAD identifies the50MW Linguere solar project among projects it supports.,heading,,,,,2026-09-24,method=source_claim; version=1; claim_id=sen-round4-boad-office; match_status=context_only
sen-giz-ped2-awards-2025-claim-136,SEN,e53876284cd9364de031a4f501046ac785d5b2304108552c21998d3d74a2a179,"PDF p.14, ARGE Speedykom GmbH-GFA Consulting Group GmbH: GIZ2025 award listing records EUR199340 PEDII Senegal consulting, contract term1July-31December2025.",136,"GIZ2025 award listing records EUR199340 PEDII Senegal consulting, contract term1July-31December2025.",heading,,,,,2026-09-24,method=source_claim; version=1; claim_id=sen-round3-giz-ped2; match_status=context_only
sen-isdb-aser-133-award-claim-137,SEN,79cc9347b7e99afbde453cfbc07a0169611d719fd30368005eb2da5cdd75359c,"PDF pp.1-2, T_ASER_013/2020: ASER award notification covers133villages in four lots.",137,ASER award notification covers133villages in four lots.,heading,,,,,2026-09-24,method=source_claim; version=1; claim_id=sen-round3-isdb-133-exclusion; match_status=context_only
sen-aner-d2b-live-api-claim-138,SEN,c3be967d1b65b831e20583e2f355f69debd4dbd74fd0f219b9cbe973f84a3e3b,"JSON project id24, D2B17SN01: ANER describes solar autonomy for192health facilities in Ziguinchor, Sedhiou and Kolda.",138,"ANER describes solar autonomy for192health facilities in Ziguinchor, Sedhiou and Kolda.",named_item,,,,,2026-09-24,method=source_claim; version=1; claim_id=sen-round3-aner-d2b-api; match_status=partial
sen-aner-archive-autonomisation-public-buildings-claim-139,SEN,52cf2ab69fde0a5497286d2efa4a1e601194494faa013a1853daf829eecd2a26,Historical ANER response captured 2023-12-07T02:46:50Z: Historical ANER public-building autonomy page lists FCFA270million but does not identify the full Annex23 project.,139,Historical ANER public-building autonomy page lists FCFA270million but does not identify the full Annex23 project.,named_item,,,,,2026-09-24,method=source_claim; version=1; claim_id=sen-round3-archive-autonomisation-public-buildings; match_status=partial
sen-aner-archive-esipc-claim-140,SEN,4c3833723abb33ed0fdf8521a1df055be87e6c9f77ebd1b74e26c80738aaa06c,"Historical ANER response captured 2024-12-10T15:35:55Z: Historical ANER ESIP1-3 pages describe public and community infrastructure phases, not an exact Annex23 project crosswalk.",140,"Historical ANER ESIP1-3 pages describe public and community infrastructure phases, not an exact Annex23 project crosswalk.",named_item,,,,,2026-09-24,method=source_claim; version=1; claim_id=sen-round3-archive-esipc; match_status=partial
sen-aner-archive-esipc-v4-claim-141,SEN,85b97853ee8bcae2ded5d307103e841eaad987d525a95dee71deb35ebc16c779,Historical ANER response captured 2025-05-25T01:48:46Z: Historical ANER ESIP4 record describes700sites and FCFA861957954 with July2020 project date.,141,Historical ANER ESIP4 record describes700sites and FCFA861957954 with July2020 project date.,named_item,,,,,2026-09-24,method=source_claim; version=1; claim_id=sen-round3-archive-esipc-v4; match_status=partial
sen-aner-archive-d2b-claim-142,SEN,b6845e11cdd98880857994deeed6aa70000b064791834e01e70cc9517b133579,Historical ANER response captured 2025-05-25T02:01:57Z: Historical ANER D2B record describes September2018 feasibility/tender preparation at FCFA249263660; no exact D2B17SN01 crosswalk.,142,Historical ANER D2B record describes September2018 feasibility/tender preparation at FCFA249263660; no exact D2B17SN01 crosswalk.,named_item,,,,,2026-09-24,method=source_claim; version=1; claim_id=sen-round3-archive-d2b; match_status=partial
sen-aner-archive-gandiaye-claim-143,SEN,1317e961043b8edb5fba5d5ac85effbd3f1aed1bb5d9accf2e347ce185c261fb,"Historical ANER response captured 2024-12-10T15:38:29Z: Historical ANER Gandiaye record describes a single50m3/day desalination pilot, five smart fountains and FCFA134.33million PED/GIZ support.",143,"Historical ANER Gandiaye record describes a single50m3/day desalination pilot, five smart fountains and FCFA134.33million PED/GIZ support.",named_item,,,,,2026-09-24,method=source_claim; version=1; claim_id=sen-round3-archive-gandiaye; match_status=partial
sen-aner-psd-2025-2029-claim-144,SEN,7f509cd610d1e5d511f1b0b443d62f167fa484beee6b93624c9c54dac0c423ed,"PDF pp.22 and48; final version July2025: ANER lists the solar-autonomy project for universities, hospitals and public institutions with a FCFA60400000000 budget marked Conditionnel.",144,"ANER lists the solar-autonomy project for universities, hospitals and public institutions with a FCFA60400000000 budget marked Conditionnel.",named_item,,,,,2026-09-24,method=source_claim; version=1; claim_id=sen-docfollow-aner-identity-budget; match_status=matched
sen-aner-psd-2025-2029-claim-145,SEN,7f509cd610d1e5d511f1b0b443d62f167fa484beee6b93624c9c54dac0c423ed,"PDF p.21, Objective2.1 expected results: Objective2.1 targets100public-building PV minicentrals totaling60MWc.",145,Objective2.1 targets100public-building PV minicentrals totaling60MWc.,named_item,,,,,2026-09-24,method=source_claim; version=1; claim_id=sen-docfollow-aner-axis-targets; match_status=partial
sen-aner-rooftop-preliminary-report-claim-146,SEN,0c2be5ee01e5ebd5fe30212b64fcca3dfe9cd4c493429090e062804450dca5c9,"Printed pp.3,12-13,19-20; tables2 and8: Preliminary rooftop survey for MPE, financed by World Bank and prepared by GOPA/Akilee, lists25candidate buildings and a narrower eligible design set of roughly1MWc.",146,"Preliminary rooftop survey for MPE, financed by World Bank and prepared by GOPA/Akilee, lists25candidate buildings and a narrower eligible design set of roughly1MWc.",named_item,,,,,2026-09-24,method=source_claim; version=1; claim_id=sen-docfollow-rooftop-predecessor; match_status=partial
sen-aner-wp2-productive-use-claim-147,SEN,625fd618dc205bd1ac6708c353976676aea9f4a0124350e6aac8739317212cd6,Gandiaye desalination case: Productive-use study examines the Gandiaye desalination pilot and notes insufficient financial information.,147,Productive-use study examines the Gandiaye desalination pilot and notes insufficient financial information.,named_item,,,,,2026-09-24,method=source_claim; version=1; claim_id=sen-docfollow-wp2-gandiaye; match_status=partial
sen-arcop-aeepower-decision138-2024-claim-148,SEN,ff442a7e0becf8e4dca970f8068940ef75ad288ee6b1c4c1683022b86deae342,"PDF p.3 factual background; pp.8-9 disposition: ARCOP describes an ASER-AEE Power EPC contract for928localities at FCFA91833980000 excluding tax, a25November2023 tripartite engagement and21December2023 subcontract.",148,"ARCOP describes an ASER-AEE Power EPC contract for928localities at FCFA91833980000 excluding tax, a25November2023 tripartite engagement and21December2023 subcontract.",heading,,,,,2026-09-24,method=source_claim; version=1; claim_id=sen-docfollow-arcop928-contract; match_status=context_only
sen-arcop-aeepower-decision107-2024-claim-149,SEN,97cb98a65b7dfb84274aadda83f36292fe2f642f02ec4c8deff736aba3d76020,"PDF pp.2 and5, Santander letter and disposition: ARCOP records a30September2024 Santander letter and orders temporary suspension pending decision; its disposition mentions a FCFA37733592000 advance figure.",149,ARCOP records a30September2024 Santander letter and orders temporary suspension pending decision; its disposition mentions a FCFA37733592000 advance figure.,heading,,,,,2026-09-24,method=source_claim; version=1; claim_id=sen-docfollow-arcop107-history; match_status=context_only
sen-aeme-project-08-discovery-1,SEN,0c10795a5bd4fa473cfdd9d60a671fc99b51224de72426f5460d2953afb5c4a7,Project heading; details cross-checked against AEME annual report 2023,1,Eclairage efficace des bâtiments,named_item,,,,,2026-09-24,"method=legacy_link; version=1; source_id=sen-aeme-project-08; migration_recorded_at=2026-09-24; legacy_links=[{""project_id"":""sen-project-annex-08"",""relationship"":""project_page"",""review_status"":""confirmed""}]"
sen-aeme-project-09-discovery-1,SEN,6bc04c30441f77174b9131140f902f301ea2e1f7dd08a75404de7cd7101320ea,Project heading; details cross-checked against AEME annual report 2023,1,Eclairage public efficace et intégré,named_item,,,,,2026-09-24,"method=legacy_link; version=1; source_id=sen-aeme-project-09; migration_recorded_at=2026-09-24; legacy_links=[{""project_id"":""sen-project-annex-09"",""relationship"":""project_page"",""review_status"":""confirmed""}]"
sen-aeme-project-10-discovery-1,SEN,d174067e2ef1b1e4108c2e86f2265a6f443457639cf2f8ab7e81b7b4341b011c,Project heading; details cross-checked against AEME annual report 2023,1,Ecofridges,named_item,,,,,2026-09-24,"method=legacy_link; version=1; source_id=sen-aeme-project-10; migration_recorded_at=2026-09-24; legacy_links=[{""project_id"":""sen-project-annex-10"",""relationship"":""project_page"",""review_status"":""confirmed""}]"
sen-aeme-project-11-discovery-1,SEN,e9d23ef86d47277b941f0d99813b0073ffab021f924a1a8100b40dbf5fd1223e,Project heading; details cross-checked against AEME annual report 2023,1,"Mise à niveau des bâtiments, solarisation et digitalisation",named_item,,,,,2026-09-24,"method=legacy_link; version=1; source_id=sen-aeme-project-11; migration_recorded_at=2026-09-24; legacy_links=[{""project_id"":""sen-project-annex-11"",""relationship"":""project_page"",""review_status"":""confirmed""}]"
sen-aeme-project-12-discovery-1,SEN,ed53d4733d39fe5ad44d8a2058df03c062f01eaba14533729c4d2cd663d86d80,Project heading; details cross-checked against AEME annual report 2023,1,Amélioration des performances énergétiques des stades,named_item,,,,,2026-09-24,"method=legacy_link; version=1; source_id=sen-aeme-project-12; migration_recorded_at=2026-09-24; legacy_links=[{""project_id"":""sen-project-annex-12"",""relationship"":""project_page"",""review_status"":""confirmed""}]"
sen-aeme-project-13-discovery-1,SEN,7aa40c2822179b270deb8202ace09bdbc0ef81fcb373104909e6f0c5a80fb9e5,Project heading; details cross-checked against AEME annual report 2023,1,Points Informations Territorialisés,named_item,,,,,2026-09-24,"method=legacy_link; version=1; source_id=sen-aeme-project-13; migration_recorded_at=2026-09-24; legacy_links=[{""project_id"":""sen-project-annex-13"",""relationship"":""project_page"",""review_status"":""confirmed""}]"
sen-aeme-project-14-discovery-1,SEN,6aab53965cc3b9791f5d52a2f40421a121d1ecc9abb13f702173c19d170e5f84,Project heading; details cross-checked against AEME annual report 2023,1,Analyse et optimisation de la facture de administration,named_item,,,,,2026-09-24,"method=legacy_link; version=1; source_id=sen-aeme-project-14; migration_recorded_at=2026-09-24; legacy_links=[{""project_id"":""sen-project-annex-14"",""relationship"":""project_page"",""review_status"":""confirmed""}]"
sen-aeme-report-2023-discovery-1,SEN,765c8668bd3a57062035d080b8c3d8653564f867ead06fbf914fdf9b45625204,2023 programme activities; named programme section,1,Rapport annuel 2023,named_item,,,,,2026-09-24,"method=legacy_link; version=1; source_id=sen-aeme-report-2023; migration_recorded_at=2026-09-24; legacy_links=[{""project_id"":""sen-project-annex-08"",""relationship"":""project_report"",""review_status"":""confirmed""},{""project_id"":""sen-project-annex-09"",""relationship"":""project_report"",""review_status"":""confirmed""},{""project_id"":""sen-project-annex-10"",""relationship"":""project_report"",""review_status"":""confirmed""},{""project_id"":""sen-project-annex-11"",""relationship"":""project_report"",""review_status"":""confirmed""},{""project_id"":""sen-project-annex-12"",""relationship"":""project_report"",""review_status"":""confirmed""},{""project_id"":""sen-project-annex-13"",""relationship"":""project_report"",""review_status"":""confirmed""},{""project_id"":""sen-project-annex-14"",""relationship"":""project_report"",""review_status"":""confirmed""}]"
sen-afd-arescaleup-2025-discovery-1,SEN,6ff8aa9f64a1a7c8952e5ea9ba1021041ade494eb7b39ff18bd27f1c28c1028c,Smartgrid Senegal section,1,ARE Scale-Up 2017-2025 bilan,named_item,,,,,2026-09-24,"method=legacy_link; version=1; source_id=sen-afd-arescaleup-2025; migration_recorded_at=2026-09-24; legacy_links=[{""project_id"":""sen-project-annex-33"",""relationship"":""possible_match"",""review_status"":""provisional""},{""project_id"":""sen-project-qw-08"",""relationship"":""possible_match"",""review_status"":""provisional""}]"
sen-afd-diass-storage-discovery-1,SEN,ff54ba565532a94ea477d96ea07ac85b5239dbfd00b3dd186467d92700109bf1,"Single-page factsheet, Prochaines étapes / impacts",1,Identifier des solutions de stockage des énergies renouvelables,named_item,,,,,2026-09-24,"method=legacy_link; version=1; source_id=sen-afd-diass-storage; migration_recorded_at=2026-09-24; legacy_links=[{""project_id"":""sen-project-qw-10"",""relationship"":""project_report"",""review_status"":""confirmed""}]"
sen-aner-project-20-discovery-1,SEN,e689b5ecd1e585cc8a1755df8750b552457405af932c28a29e568b19513b2b97,"Public API titleFr, objectiveFr and status; human page URL in source notes",1,Projet d'hybridation solaire de 2 000 forages en milieu rural,named_item,,,,,2026-09-24,"method=legacy_link; version=1; source_id=sen-aner-project-20; migration_recorded_at=2026-09-24; legacy_links=[{""project_id"":""sen-project-annex-20"",""relationship"":""project_page"",""review_status"":""confirmed""}]"
sen-aner-project-22-discovery-1,SEN,623875df24848e24df309b1b8b7622fd0dbe8e83fb5bdf7c28b93845a58dc45e,"Public API titleFr, objectiveFr and status; human page URL in source notes",1,"Utilisation de la réfrigération solaire pour la conservation des produits agricoles, halieutiques et laitiers",named_item,,,,,2026-09-24,"method=legacy_link; version=1; source_id=sen-aner-project-22; migration_recorded_at=2026-09-24; legacy_links=[{""project_id"":""sen-project-annex-22"",""relationship"":""project_page"",""review_status"":""confirmed""}]"
sen-aner-project-27-discovery-1,SEN,b174e0b88eead1d884a4d2e496c7351ae59991dc5da9bd9e62cf17a2a50463eb,"Public API titleFr, objectiveFr and status; human page URL in source notes",1,Energie solaire pour l'autonomisation et le renforcement économique des femmes en milieu rural au Sénégal (ESAREF),named_item,,,,,2026-09-24,"method=legacy_link; version=1; source_id=sen-aner-project-27; migration_recorded_at=2026-09-24; legacy_links=[{""project_id"":""sen-project-annex-27"",""relationship"":""project_page"",""review_status"":""confirmed""}]"
sen-aner-project-31-discovery-1,SEN,656aee48711dd1329791c22b2020c17c9336b5f1d3006e93fa14ed88c9435ec8,"Public API titleFr, objectiveFr and status; human page URL in source notes",1,Phase IV – Programme national d'éclairage public solaire (En perspective),named_item,,,,,2026-09-24,"method=legacy_link; version=1; source_id=sen-aner-project-31; migration_recorded_at=2026-09-24; legacy_links=[{""project_id"":""sen-project-annex-31"",""relationship"":""project_page"",""review_status"":""confirmed""}]"
sen-artelia-thiestouba-gbif-discovery-1,SEN,eaca85df5e739489a8fba49d5f0a08468846e53a9d0b971224af93bf9b8370f5,"project.abstract, project.funding; DOI 10.15468/r5fqf9",1,Bird inventory and ESIA project metadata - Touba-Toul and Dealy,named_item,,,,,2026-09-24,"method=legacy_link; version=1; source_id=sen-artelia-thiestouba-gbif; migration_recorded_at=2026-09-24; legacy_links=[{""project_id"":""sen-project-annex-15"",""relationship"":""project_report"",""review_status"":""confirmed""}]"
sen-boad-ouarkhokh-esia-discovery-1,SEN,22607a52b514c032075dbff3c510f4f7a9342f087ec2e3150f23ed0a9f20c24a,Printed p.16; cover February 2026 provisional; consultation pp.346-347,1,EIES centrale solaire Ouarkhokh - provisional February 2026,named_item,,,,,2026-09-24,"method=legacy_link; version=1; source_id=sen-boad-ouarkhokh-esia; migration_recorded_at=2026-09-24; legacy_links=[{""project_id"":""sen-project-qw-02"",""relationship"":""possible_match"",""review_status"":""provisional""}]"
sen-giz-ped2-2024-discovery-1,SEN,bdd21bde167983daf3ebc7a5c79af9e61ab5bdeeda95d804f755a7814154cd03,PED II partner list and 2022-2025 period,1,Programme Energies Durables II,named_item,,,,,2026-09-24,"method=legacy_link; version=1; source_id=sen-giz-ped2-2024; migration_recorded_at=2026-09-24; legacy_links=[{""project_id"":""sen-project-annex-25"",""relationship"":""possible_match"",""review_status"":""provisional""}]"
sen-ifc-cetud-ppp-2025-discovery-1,SEN,50297465b5e50f39268cb9543c2175289c72a7716331b45d4c10cd7108bdc75f,8 May 2025; first project and transaction-advisor role,1,IFC et CETUD - quatre accords de conseil PPP,named_item,,,,,2026-09-24,"method=legacy_link; version=1; source_id=sen-ifc-cetud-ppp-2025; migration_recorded_at=2026-09-24; legacy_links=[{""project_id"":""sen-project-annex-19"",""relationship"":""project_report"",""review_status"":""confirmed""}]"
sen-kasofor-afd-discovery-1,SEN,6b90ae97a74410f7690cfa51724725530df306dcfc45abaa5ed6ef7ab2fe22e2,Project purpose and beneficiaries,1,KASOFOR resilience project,named_item,,,,,2026-09-24,"method=legacy_link; version=1; source_id=sen-kasofor-afd; migration_recorded_at=2026-09-24; legacy_links=[{""project_id"":""sen-project-annex-02"",""relationship"":""possible_match"",""review_status"":""provisional""}]"
sen-kasofor-fondem-discovery-1,SEN,159d01d370c505b56b3495b0f48181456a91dce6eef2e633ac025c3422257a3b,Consortium and project perimeter,1,KASOFOR programme,named_item,,,,,2026-09-24,"method=legacy_link; version=1; source_id=sen-kasofor-fondem; migration_recorded_at=2026-09-24; legacy_links=[{""project_id"":""sen-project-annex-02"",""relationship"":""possible_match"",""review_status"":""provisional""}]"
sen-mha-water-compact-2026-discovery-1,SEN,bdd589f21f364e16d1d98f6015e43dfcdafb8c0823d51608f10f1534cbfae2a5,April 2026 water compact; borehole solarisation targets,1,Pacte national eau Senegal 2026-2030,named_item,,,,,2026-09-24,"method=legacy_link; version=1; source_id=sen-mha-water-compact-2026; migration_recorded_at=2026-09-24; legacy_links=[{""project_id"":""sen-project-annex-37"",""relationship"":""possible_match"",""review_status"":""provisional""}]"
sen-mrv-350-villages-discovery-1,SEN,7bf7c746b1ade88d5e34d6e06a16f959161d890dacafe7caa613e3a6f2aacc6d,2025 Senegal catalogue entry: 10MW mini-grids in 350 villages,1,Project catalogue - 2025 feasibility study for 350 Senegal villages,named_item,,,,,2026-09-24,"method=legacy_link; version=1; source_id=sen-mrv-350-villages; migration_recorded_at=2026-09-24; legacy_links=[{""project_id"":""sen-project-annex-05"",""relationship"":""possible_match"",""review_status"":""provisional""}]"
sen-offgrid-africool-mou-2025-discovery-1,SEN,5acc3eb50cedbb9498c5c1de2807364a19212e4acc5c70021b921f5894201381,9 October 2025 memorandum,1,Africool cold storage memorandum,named_item,,,,,2026-09-24,"method=legacy_link; version=1; source_id=sen-offgrid-africool-mou-2025; migration_recorded_at=2026-09-24; legacy_links=[{""project_id"":""sen-project-annex-18"",""relationship"":""possible_match"",""review_status"":""provisional""}]"
sen-offgrid-muchcooler-eoi-2026-discovery-1,SEN,ff40d2eadd36dcf10549274fd1f315ee2b4b9096c884c8cab385dc5a01a826e6,4 February 2026 expression of interest,1,Much Cooler - Expression of Interest,named_item,,,,,2026-09-24,"method=legacy_link; version=1; source_id=sen-offgrid-muchcooler-eoi-2026; migration_recorded_at=2026-09-24; legacy_links=[{""project_id"":""sen-project-annex-18"",""relationship"":""possible_match"",""review_status"":""provisional""}]"
sen-omvg-energy-portal-discovery-1,SEN,af41f803acbf66f358a8284c4f6e8a17fb62f8979cec7f496ed693aece291df9,Conventional dam project definition,1,Projet Energie OMVG,named_item,,,,,2026-09-24,"method=legacy_link; version=1; source_id=sen-omvg-energy-portal; migration_recorded_at=2026-09-24; legacy_links=[{""project_id"":""sen-project-annex-38"",""relationship"":""possible_match"",""review_status"":""provisional""}]"
sen-pnb-biogas-model-discovery-1,SEN,240a6dcf0e77abeccbc1b2616346b2dd1cf0a3b26f5e3fe798e2be3fdfa58e9c,Programme credit model,1,Biogaz - implementation and financing model,named_item,,,,,2026-09-24,"method=legacy_link; version=1; source_id=sen-pnb-biogas-model; migration_recorded_at=2026-09-24; legacy_links=[{""project_id"":""sen-project-annex-17"",""relationship"":""possible_match"",""review_status"":""provisional""}]"
sen-pnb-financing-partners-discovery-1,SEN,97407fa2f61aeaafb44fc6f5d1f60a5438dca081d6425bbd51d344128ec2095b,FONGIP guarantees,1,Partenaires - credit guarantees,named_item,,,,,2026-09-24,"method=legacy_link; version=1; source_id=sen-pnb-financing-partners; migration_recorded_at=2026-09-24; legacy_links=[{""project_id"":""sen-project-annex-17"",""relationship"":""possible_match"",""review_status"":""provisional""}]"
sen-rts-huawei-mou-2026-discovery-1,SEN,fbff5e6f0a96c9adbcfb52cd70c1ee9532a7b9a1225f4e22433759ec0c20da2b,12 August 2026 report of 11 August visit and MoU,1,Linguere et Koungheul - deux centrales de 50 MW,named_item,,,,,2026-09-24,"method=legacy_link; version=1; source_id=sen-rts-huawei-mou-2026; migration_recorded_at=2026-09-24; legacy_links=[{""project_id"":""sen-project-qw-02"",""relationship"":""possible_match"",""review_status"":""provisional""}]"
sen-scout-energy-policy-evaluation-discovery-1,SEN,7290fabe4bcd3b2bcb8a6aa72ad7dfcf738ac16d0c90eda2d5f612c72fba93f6,PUELEC phase 1 paragraph,1,Evaluation finale LPDSE 2019-2023,named_item,,,,,2026-09-24,"method=legacy_link; version=1; source_id=sen-scout-energy-policy-evaluation; migration_recorded_at=2026-09-24; legacy_links=[{""project_id"":""sen-project-qw-04"",""relationship"":""project_report"",""review_status"":""confirmed""}]"
sen-semis-storage-study-discovery-1,SEN,87ba804d70992c57fed72eae24213205e0465c7e6210ef89bbf4d116becae945,Two-site feasibility description,1,Etude de faisabilité des systèmes de stockage BESS,named_item,,,,,2026-09-24,"method=legacy_link; version=1; source_id=sen-semis-storage-study; migration_recorded_at=2026-09-24; legacy_links=[{""project_id"":""sen-project-qw-08"",""relationship"":""possible_match"",""review_status"":""provisional""}]"
