url,checked_at,method,http_status,outcome,dead_since,error
https://resourcegovernance.org/fr/publications/voix-des-territoires-experiences-et-defis-de-la-transition-energetique-au-senegal,2026-09-24T15:51:01Z,HEAD,200,alive,,
https://resourcegovernance.org/publications/faire-du-plan-dinvestissement-jetp-du-senegal-un-cadre-realisable-et-equitable,2026-09-24T15:51:03Z,HEAD,200,alive,,
https://rivieresdusud.uasz.sn/bitstream/handle/123456789/2405/badiane_memoire_2024.pdf?sequence=1,2026-09-24T15:51:04Z,HEAD,200,alive,,
https://semis.sn/wordpress/projects/etude-de-faisabilite-pour-limplantation-des-systemes-stockage-batterie-bess-dans-le-reseau-national-du-senegal/,2026-09-24T15:51:32Z,HEAD,200,alive,,
https://senego.com/senegal-le-partenariat-jetp-a-mobilise-moins-dun-milliard-deuros-en-3-ans_1992808.html,2026-09-24T15:51:34Z,HEAD,200,alive,,
https://tenders-afd.dgmarket.com/tenders/np-notice.do?noticeId=86609882,2026-09-24T15:51:36Z,GET,403,unreachable,,
https://thedocs.worldbank.org/en/doc/852a120aa85ab5eea4c1d3a176ff84ac-0010012025/original/M300-AES-Compact-Senegal.pdf,2026-09-24T15:51:38Z,HEAD,200,alive,,
https://webarchive.nationalarchives.gov.uk/ukgwa/20230311221000/https:/ukcop26.org/six-month-update-on-progress-in-advancing-the-just-energy-transition-partnership-jetp/,2026-09-24T15:51:40Z,GET,405,unreachable,,
https://www.adb.org/news/adb-approves-policy-loan-support-indonesia-energy-transition,2026-09-24T15:51:41Z,GET,403,unreachable,,
https://www.adb.org/news/adb-boosts-indonesias-clean-energy-transition,2026-09-24T15:51:43Z,GET,403,unreachable,,
https://www.adb.org/news/adb-supports-indonesia-green-energy-transition-geothermal-expansion-project,2026-09-24T15:51:45Z,GET,403,unreachable,,
https://www.adb.org/projects/56140-001/main,2026-09-24T15:51:47Z,GET,403,unreachable,,
https://www.adb.org/projects/56368-001/main,2026-09-24T15:51:48Z,GET,403,unreachable,,
https://www.adb.org/projects/58342-001/main,2026-09-24T15:51:50Z,GET,403,unreachable,,
https://www.aeme.sn/amelioration-des-performances-energetiques-des-stades/,2026-09-24T15:51:52Z,GET,,unreachable,,"ConnectionError: HTTPSConnectionPool(host='www.aeme.sn', port=443): Max retries exceeded with url: /amelioration-des-performances-energetiques-des-stades/ (Caused by NewConnectionError(""HTTPSConnection(host='www.aeme.sn', port=443): Failed "
https://www.aeme.sn/analyse-et-optimisation-de-la-facture-de-ladministration/,2026-09-24T15:52:54Z,GET,,unreachable,,"ConnectionError: HTTPSConnectionPool(host='www.aeme.sn', port=443): Max retries exceeded with url: /analyse-et-optimisation-de-la-facture-de-ladministration/ (Caused by NewConnectionError(""HTTPSConnection(host='www.aeme.sn', port=443): Fail"
https://www.aeme.sn/eclairage-efficace-des-batiments/,2026-09-24T15:53:55Z,GET,,unreachable,,"ConnectionError: HTTPSConnectionPool(host='www.aeme.sn', port=443): Max retries exceeded with url: /eclairage-efficace-des-batiments/ (Caused by NewConnectionError(""HTTPSConnection(host='www.aeme.sn', port=443): Failed to establish a new co"
https://www.aeme.sn/eclairage-public-efficace-et-integre/,2026-09-24T15:54:57Z,GET,,unreachable,,"ConnectionError: HTTPSConnectionPool(host='www.aeme.sn', port=443): Max retries exceeded with url: /eclairage-public-efficace-et-integre/ (Caused by NewConnectionError(""HTTPSConnection(host='www.aeme.sn', port=443): Failed to establish a ne"
https://www.aeme.sn/ecofridges/,2026-09-24T15:55:58Z,GET,,unreachable,,"ConnectionError: HTTPSConnectionPool(host='www.aeme.sn', port=443): Max retries exceeded with url: /ecofridges/ (Caused by NewConnectionError(""HTTPSConnection(host='www.aeme.sn', port=443): Failed to establish a new connection: [Errno 101] "
https://www.aeme.sn/mise-niveau-des-batiments/,2026-09-24T15:57:00Z,GET,,unreachable,,"ConnectionError: HTTPSConnectionPool(host='www.aeme.sn', port=443): Max retries exceeded with url: /mise-niveau-des-batiments/ (Caused by NewConnectionError(""HTTPSConnection(host='www.aeme.sn', port=443): Failed to establish a new connectio"
https://www.aeme.sn/pit/,2026-09-24T15:58:02Z,GET,,unreachable,,"ConnectionError: HTTPSConnectionPool(host='www.aeme.sn', port=443): Max retries exceeded with url: /pit/ (Caused by NewConnectionError(""HTTPSConnection(host='www.aeme.sn', port=443): Failed to establish a new connection: [Errno 101] Network"
https://www.aeme.sn/wp-content/uploads/2025/06/RAPPORT-ANNUEL-2023_compressed.pdf,2026-09-24T15:59:03Z,GET,,unreachable,,"ConnectionError: HTTPSConnectionPool(host='www.aeme.sn', port=443): Max retries exceeded with url: /wp-content/uploads/2025/06/RAPPORT-ANNUEL-2023_compressed.pdf (Caused by NewConnectionError(""HTTPSConnection(host='www.aeme.sn', port=443): "
https://www.afd.fr/en/projects/supporting-just-dimensions-south-africas-just-energy-transition,2026-09-24T16:00:05Z,HEAD,200,alive,,
https://www.afd.fr/fr/projets/kasofor-resilience-des-communautes-insulaires-de-casamance-face-au-changement-climatique,2026-09-24T16:00:07Z,HEAD,200,alive,,
https://www.afd.fr/sites/default/files/2024-06-03-08-52/06_AT_Senelec_Senegal_stockage_FR_OK.pdf,2026-09-24T16:00:09Z,HEAD,200,alive,,
https://www.afd.fr/sites/default/files/2026-01/afd_bilan_are-scale-up_2017-2025_web.pdf,2026-09-24T16:00:10Z,HEAD,200,alive,,
https://www.afdb.org/en/news-and-events/african-development-bank-approves-400-million-loan-support-municipal-utility-reform-south-africas-mpumalanga-province-95536,2026-09-24T16:00:12Z,HEAD,200,alive,,
https://www.afdb.org/en/projects-and-operations/p-za-i00-013,2026-09-24T16:00:33Z,HEAD,200,alive,,
https://www.afdb.org/fr/documents/ami-senegal-elaboration-dun-plan-dinvestissement-de-la-transition-energetique-juste-jet-au-senegal-et-renforcement-de-capacites-des-acteurs-nationaux-aetc,2026-09-24T16:00:50Z,HEAD,200,alive,,
https://www.aner.sn/api/documents,2026-09-24T16:01:07Z,HEAD,200,alive,,
https://www.aner.sn/assets/index-D1U9hq9T.js,2026-09-24T16:01:10Z,HEAD,200,alive,,
https://www.aner.sn/contact/,2026-09-24T16:01:12Z,HEAD,200,alive,,
https://www.aner.sn/uploads/plan_strategique_developpement_aner_2025_2029.pdf,2026-09-24T16:01:13Z,HEAD,200,alive,,
https://www.aner.sn/uploads/rapport_final_rooftop_solar_senegal.pdf,2026-09-24T16:01:15Z,HEAD,200,alive,,
https://www.aner.sn/uploads/wp2_upe_giz_senegal_final.pdf,2026-09-24T16:01:17Z,HEAD,200,alive,,
https://www.aner.sn/wp-content/uploads/2020/06/Avis-d%E2%80%99appel-d%E2%80%99offres-N%C2%B0-AOI-002-20ANER.pdf,2026-09-24T16:01:18Z,HEAD,200,alive,,
https://www.aser.sn/,2026-09-24T16:01:20Z,GET,,unreachable,,"SSLError: HTTPSConnectionPool(host='www.aser.sn', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not"
https://www.bmn.sn/statistiques/environnement-et-efficacite-energetique/,2026-09-24T16:01:22Z,HEAD,200,alive,,
https://www.bmz.de/resource/blob/324366/factsheet-jetp-senegal-en.pdf,2026-09-24T16:01:25Z,HEAD,200,alive,,
https://www.bundesregierung.de/resource/blob/974430/1974538/b2264555c87d8cbdd97bd1eb8b16387a/political-declaration-on-the-just-energy-transition-in-south-africa-data.pdf?download=1,2026-09-24T16:01:27Z,HEAD,200,alive,,
https://www.climatecommission.org.za/south-africas-jet-ip,2026-09-24T16:01:28Z,HEAD,200,alive,,
https://www.dbsa.org/press-releases/dbsa-and-ntcsa-accelerate-sas-transmission-network-expansion,2026-09-24T16:01:30Z,HEAD,200,alive,,
https://www.dgmarket.com/tenders/np-notice.do?keywords=&noticeId=107072743,2026-09-24T16:01:33Z,GET,403,unreachable,,
https://www.eeas.europa.eu/jetp-vn-jul2025_en?s=184,2026-09-24T16:01:35Z,HEAD,200,alive,,
https://www.eepbip.org.za/,2026-09-24T16:01:38Z,HEAD,200,alive,,
https://www.eib.org/en/press/all/2023-242-senegal-and-international-partners-announce-a-just-energy-transition-partnership-combining-climate-and-development-objectives,2026-09-24T16:01:41Z,HEAD,200,alive,,
https://www.eib.org/en/press/all/2024-084-eib-global-agrees-to-support-pt-smi-on-sustainable-infrastructure-development-in-indonesia,2026-09-24T16:01:42Z,HEAD,200,alive,,
https://www.eib.org/en/press/all/2024-329-eib-and-development-bank-of-southern-africa-increase-support-for-private-sector-renewable-energy-to-eur-600-million-zar-11-9-billion,2026-09-24T16:01:44Z,HEAD,200,alive,,
https://www.eib.org/en/press/all/2025-377-eu-reinforces-support-for-vietnam-s-just-energy-transition-with-eur430-million-package,2026-09-24T16:01:46Z,HEAD,200,alive,,
https://www.ekon.go.id/publikasi/detail/6275/perkuat-komitmen-percepatan-implementasi-just-energy-transition-partnership-jetp-pemerintah-bentuk-satgas-transisi-energi-dan-ekonomi-hijau,2026-09-24T16:01:47Z,GET,,unreachable,,"SSLError: HTTPSConnectionPool(host='www.ekon.go.id', port=443): Max retries exceeded with url: /publikasi/detail/6275/perkuat-komitmen-percepatan-implementasi-just-energy-transition-partnership-jetp-pemerintah-bentuk-satgas-transisi-energi-"
https://www.ekon.go.id/publikasi/detail/6718/just-energy-transition-partnership-jetp-siapkan-rp350-triliun-untuk-pembiayaan-renewable-energy-di-indonesia,2026-09-24T16:01:50Z,GET,,unreachable,,"SSLError: HTTPSConnectionPool(host='www.ekon.go.id', port=443): Max retries exceeded with url: /publikasi/detail/6718/just-energy-transition-partnership-jetp-siapkan-rp350-triliun-untuk-pembiayaan-renewable-energy-di-indonesia (Caused by SS"
https://www.elysee.fr/en/emmanuel-macron/2023/06/22/launch-of-a-just-energy-transition-partnership,2026-09-24T16:01:52Z,HEAD,200,alive,,
https://www.gfanzero.com/press/first-indonesian-jetp-solar-project-mobilizes-usd-60-million-as-investment-momentum-builds/,2026-09-24T16:01:54Z,GET,403,unreachable,,
https://www.giz.de/en/downloads/giz2023-en-EEPBIP.pdf,2026-09-24T16:01:57Z,HEAD,200,alive,,
https://www.giz.de/en/downloads/giz2024-fr-programme-energies-durables.pdf,2026-09-24T16:01:59Z,HEAD,200,alive,,
https://www.giz.de/projektdaten/projects.action?pn=202020998&request_locale=en_GB,2026-09-24T16:02:00Z,HEAD,200,alive,,
https://www.giz.de/sites/default/files/media/elvis-document/2025-08/giz2025-de-vertraege-firmen-institutionen.pdf,2026-09-24T16:02:02Z,HEAD,200,alive,,
https://www.gov.uk/government/news/12-month-just-energy-transition-partnership-leaders-update-2025,2026-09-24T16:02:03Z,HEAD,200,alive,,
https://www.gov.uk/government/news/advancing-the-south-africa-just-energy-transition-partnership,2026-09-24T16:02:05Z,HEAD,200,alive,,
https://www.gov.uk/government/news/senegal-and-the-international-partners-group-announce-just-energy-transition-partnership,2026-09-24T16:02:07Z,HEAD,200,alive,,
https://www.gov.uk/government/news/twelve-month-just-energy-transition-partnership-leaders-update-for-2024,2026-09-24T16:02:09Z,HEAD,200,alive,,
https://www.gov.uk/government/publications/advancing-the-south-africa-just-energy-transition-partnership-12-month-progress-update/twelve-month-update-on-progress-in-advancing-the-south-africa-just-energy-transition-partnership,2026-09-24T16:02:10Z,HEAD,200,alive,,
https://www.ibvogt.com/ib-vogt-awarded-diesel-replacement-program-projects-in-western-indonesia/,2026-09-24T16:02:12Z,HEAD,200,alive,,
https://www.ice.it/it/sites/default/files/inline-files/ANER_Fiches_Projets_Complet.pdf,2026-09-24T16:02:15Z,HEAD,200,alive,,
https://www.ifc.org/fr/pressroom/2025/ifc-and-cetud-expand-partnership-to-improve-sustainable-transport-in-senegal-throu,2026-09-24T16:02:17Z,HEAD,200,alive,,
https://www.intlgt.cn/en/NewsMedia/Latestnews/202606/t20260616_57438.html,2026-09-24T16:02:19Z,HEAD,200,alive,,
https://www.intlgt.cn/xwzx/gsxw/202605/t20260526_57364.html,2026-09-24T16:02:21Z,HEAD,200,alive,,
https://www.isdb.org/project-procurement/sites/pproc/files/2021-10/CPM-Notification%20attribution%20de%20march%C3%A9%20DAO%20BID.PDF,2026-09-24T16:02:23Z,HEAD,200,alive,,
https://www.itie.sn/wp-content/uploads/2025/06/20250402-ENERCAP-Livrable-L4-v5-clean-1.pdf,2026-09-24T16:02:25Z,GET,,unreachable,,"SSLError: HTTPSConnectionPool(host='www.itie.sn', port=443): Max retries exceeded with url: /wp-content/uploads/2025/06/20250402-ENERCAP-Livrable-L4-v5-clean-1.pdf (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FA"
https://www.itie.sn/wp-content/uploads/2025/06/Plan-dInvestissement-Annexe-8-Analyse-des-projets-recus.pdf,2026-09-24T16:02:27Z,GET,,unreachable,,"SSLError: HTTPSConnectionPool(host='www.itie.sn', port=443): Max retries exceeded with url: /wp-content/uploads/2025/06/Plan-dInvestissement-Annexe-8-Analyse-des-projets-recus.pdf (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTI"
https://www.jica.go.jp/english/information/press/2024/20240514_10.html,2026-09-24T16:02:29Z,HEAD,200,alive,,
https://www.jica.go.jp/information/press/2023/20230403_10.html,2026-09-24T16:02:31Z,HEAD,200,alive,,
https://www.kfw-entwicklungsbank.de/Global/Subsahara-Africa/PI-Just-energy-transition-South-Africa/,2026-09-24T16:02:33Z,HEAD,200,alive,,
https://www.marubeni.com/en/news/2023/info/00037.html,2026-09-24T16:02:35Z,GET,200,alive,,
https://www.mrvenergy.com/items?lang=en,2026-09-24T16:02:39Z,HEAD,200,alive,,
https://www.ntcsa.co.za/transmission-development-plans-tdp/,2026-09-24T16:02:43Z,GET,200,alive,,
https://www.omvg.org/,2026-09-24T16:02:51Z,GET,,unreachable,,"ConnectionError: ('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))"
https://www.pe-omvg.org/,2026-09-24T16:02:53Z,HEAD,200,alive,,
https://www.pe-omvg.org/node/2,2026-09-24T16:03:02Z,HEAD,200,alive,,
https://www.plnnusantarapower.co.id/about-us/achievements/green-flagship-projects,2026-09-24T16:03:09Z,HEAD,200,alive,,
https://www.plnnusantarapower.co.id/media-relation/press-release/percepat-transisi-energi-bersih-pln-nusantara-power-perkuat-pengembangan-plts-terapung-karangkates,2026-09-24T16:03:13Z,HEAD,200,alive,,
https://www.reuters.com/business/energy/indonesia-backpedals-retiring-cirebon-coal-power-plant-early-2025-12-05/,2026-09-24T16:03:15Z,GET,401,unreachable,,
https://www.rts.sn/actualite/detail/a-la-une/linguere-et-koungheul-le-senegal-et-huawei-scellent-un-accord-pour-deux-centrales-solaires-de-50-mw,2026-09-24T16:03:17Z,HEAD,200,alive,,
https://www.segsolar.com/press/news/112,2026-09-24T16:03:18Z,HEAD,200,alive,,
https://www.segsolar.eu/press/news/128,2026-09-24T16:03:23Z,HEAD,200,alive,,
https://www.sencoders.gouv.sn/fiches-projets.html,2026-09-24T16:03:26Z,GET,,unreachable,,"SSLError: HTTPSConnectionPool(host='www.sencoders.gouv.sn', port=443): Max retries exceeded with url: /fiches-projets.html (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname"
https://www.senelec.sn/actualites/projet-de-stockage-par-batterie-de-diass/,2026-09-24T16:03:29Z,HEAD,200,alive,,
https://www.senelec.sn/marches/passation/?tab=appels,2026-09-24T16:03:31Z,HEAD,200,alive,,
https://www.senelec.sn/media/marches/appels/Avis_AO_30-_2026_PREQUALIFICATION_VF.pdf,2026-09-24T16:03:32Z,HEAD,200,alive,,
https://www.senelec.sn/media/marches/documents/AVIS_GENERAL_-_2026_VF.pdf,2026-09-24T16:03:34Z,HEAD,200,alive,,
https://www.senelec.sn/media/marches/documents/PPM_SENELEC_2026_VERSION_2_VALIDE_LE_13_03_2026.pdf,2026-09-24T16:03:36Z,HEAD,200,alive,,
https://www.senelec.sn/media/rapports/pdf/rapport-annuel-senelec-2023-vf-ok1745314522.pdf,2026-09-24T16:03:37Z,HEAD,200,alive,,
https://www.senelec.sn/media/rapports/pdf/rapport-annuel-senelec-20241760024319_1.pdf,2026-09-24T16:03:39Z,HEAD,200,alive,,
https://www.senelec.sn/rapports/,2026-09-24T16:03:40Z,HEAD,200,alive,,
https://www.stateofthenation.gov.za/assets/downloads/climate/Grants%20register%20overview.pdf,2026-09-24T16:03:42Z,GET,,unreachable,,"SSLError: HTTPSConnectionPool(host='www.stateofthenation.gov.za', port=443): Max retries exceeded with url: /assets/downloads/climate/Grants%20register%20overview.pdf (Caused by SSLError(SSLError(1, '[SSL: TLSV1_UNRECOGNIZED_NAME] tlsv1 unr"
https://www.swedfund.se/en/investments-and-projects/biofuels-senegal,2026-09-24T16:03:44Z,HEAD,200,alive,,
https://www.unitedtractors.com/en/legok-nangka-project-cooperation-agreement-between-jabar-environmental-solutions-jes-and-the-west-java-provincial-government/,2026-09-24T16:05:31Z,GET,,unreachable,,"ConnectionError: HTTPConnectionPool(host='no.access', port=80): Max retries exceeded with url: / (Caused by NameResolutionError(""HTTPConnection(host='no.access', port=80): Failed to resolve 'no.access' ([Errno -2] Name or service not known)"
https://www.vemargroup.com/energies-renouvelables.html,2026-09-24T16:04:10Z,HEAD,200,alive,,
https://www.vie-publique.sn/docs/002da0bc-10a7-458c-9111-09accbd0f255/plan-investissement-transition-energetique-juste-jet-senegal-mepm.pdf,2026-09-24T16:04:12Z,HEAD,200,alive,,
https://www.vie-publique.sn/docs/91d17da4-9ebc-472c-bcc2-0192d159188a/annexe-8-analyse-des-projets-plan-dinvestissement-transition-energetique-senegal-enercap.pdf,2026-09-24T16:04:13Z,HEAD,200,alive,,
https://www.vie-publique.sn/docs/f003f026-01ff-4996-8959-6d01c9139b91/annexes-plan-dinvestissement-transition-energetique-juste-jetp-senegal-mepm.pdf,2026-09-24T16:04:15Z,HEAD,200,alive,,
https://www.worldbank.org/content/dam/theworldbankgroupasset/document/2026/water-forward-compacts/Pacte%20Eau%20Senegal_2026_FR.pdf,2026-09-24T16:04:16Z,HEAD,200,alive,,
https://www.worldbank.org/en/news/press-release/2023/06/26/world-bank-supports-increased-access-to-sustainable-and-lower-cost-electricity-in-eastern-indonesia,2026-09-24T16:04:18Z,HEAD,200,alive,,
