plan_project_id,country,source_id,technology_group,ordinal,project_name,system,estimated_start,capacity_value,capacity_unit,estimated_investment_usd_mn,natural_retirement_year,estimated_retirement_year,ruptl,canonical_project_id,reconciliation_status,document_sha256,locator,notes
idn-cipp-geothermal-044,IDN,idn-cipp-2023-cpr-mirror,geothermal,44,PLTP Patuha (FTP2),Java-Madura-Bali,2024,55.00,MW,,,,NO,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 44",CIPP priority-project line; plan values are not financing events
idn-cipp-geothermal-045,IDN,idn-cipp-2023-cpr-mirror,geothermal,45,PLTP Patuha (FTP2),Java-Madura-Bali,2024,55.00,MW,,,,NO,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 45",CIPP priority-project line; plan values are not financing events
idn-cipp-geothermal-046,IDN,idn-cipp-2023-cpr-mirror,geothermal,46,PLTP Patuha (FTP2),Java-Madura-Bali,2024,55.00,MW,,,,NO,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 46",CIPP priority-project line; plan values are not financing events
idn-cipp-geothermal-047,IDN,idn-cipp-2023-cpr-mirror,geothermal,47,PLTP Patuha (FTP2),Java-Madura-Bali,2024,55.00,MW,,,,NO,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 47",CIPP priority-project line; plan values are not financing events
idn-cipp-geothermal-048,IDN,idn-cipp-2023-cpr-mirror,geothermal,48,PLTP Patuha (FTP2),Java-Madura-Bali,2024,55.00,MW,,,,NO,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 48",CIPP priority-project line; plan values are not financing events
idn-cipp-geothermal-049,IDN,idn-cipp-2023-cpr-mirror,geothermal,49,PLTP Patuha (FTP2),Java-Madura-Bali,2024,55.00,MW,,,,NO,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 49",CIPP priority-project line; plan values are not financing events
idn-cipp-geothermal-050,IDN,idn-cipp-2023-cpr-mirror,geothermal,50,PLTP Rajabasa (FTP2),Sumatra,2024,110.00,MW,,,,YES,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 50",CIPP priority-project line; plan values are not financing events
idn-cipp-geothermal-051,IDN,idn-cipp-2023-cpr-mirror,geothermal,51,PLTP Rajabasa (FTP2),Sumatra,2026,110.00,MW,,,,YES,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 51",CIPP priority-project line; plan values are not financing events
idn-cipp-geothermal-052,IDN,idn-cipp-2023-cpr-mirror,geothermal,52,PLTP Sokoria (FTP2),Maluku-Papua-Nusa Tenggara,2024,80.00,MW,,,,NO,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 52",CIPP priority-project line; plan values are not financing events
idn-cipp-geothermal-053,IDN,idn-cipp-2023-cpr-mirror,geothermal,53,PLTP Sokoria (FTP2),Maluku-Papua-Nusa Tenggara,2024,30.00,MW,,,,NO,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 53",CIPP priority-project line; plan values are not financing events
idn-cipp-geothermal-054,IDN,idn-cipp-2023-cpr-mirror,geothermal,54,PLTP Sokoria (FTP2),Maluku-Papua-Nusa Tenggara,2024,11.00,MW,,,,NO,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 54",CIPP priority-project line; plan values are not financing events
idn-cipp-geothermal-055,IDN,idn-cipp-2023-cpr-mirror,geothermal,55,PLTP Sungai Penuh (FTP2),Sumatra,2024,55.00,MW,,,,YES,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 55",CIPP priority-project line; plan values are not financing events
idn-cipp-geothermal-056,IDN,idn-cipp-2023-cpr-mirror,geothermal,56,PLTP Ulumbu,Maluku-Papua-Nusa Tenggara,2024,3.00,MW,,,,NO,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 56",CIPP priority-project line; plan values are not financing events
idn-cipp-geothermal-057,IDN,idn-cipp-2023-cpr-mirror,geothermal,57,PLTP Ungaran,Java-Madura-Bali,2023,55.00,MW,,,,YES,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 57",CIPP priority-project line; plan values are not financing events
idn-cipp-geothermal-058,IDN,idn-cipp-2023-cpr-mirror,geothermal,58,PLTP Wayang Windu 3 (FTP2),Java-Madura-Bali,2024,40.00,MW,,,,NO,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 58",CIPP priority-project line; plan values are not financing events
idn-cipp-geothermal-059,IDN,idn-cipp-2023-cpr-mirror,geothermal,59,PLTP Wayang Windu 4 (FTP2),Java-Madura-Bali,2024,55.00,MW,,,,NO,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 59",CIPP priority-project line; plan values are not financing events
idn-cipp-geothermal-060,IDN,idn-cipp-2023-cpr-mirror,geothermal,60,PLTP Atadei,Maluku-Papua-Nusa Tenggara,2024,30.00,MW,,,,NO,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 60",CIPP priority-project line; plan values are not financing events
idn-cipp-geothermal-061,IDN,idn-cipp-2023-cpr-mirror,geothermal,61,PLTP Danau Ranau,Sumatra,2024,30.00,MW,,,,YES,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 61",CIPP priority-project line; plan values are not financing events
idn-cipp-geothermal-062,IDN,idn-cipp-2023-cpr-mirror,geothermal,62,PLTP Gunung Sirung,Maluku-Papua-Nusa Tenggara,2024,10.00,MW,,,,NO,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 62",CIPP priority-project line; plan values are not financing events
idn-cipp-geothermal-063,IDN,idn-cipp-2023-cpr-mirror,geothermal,63,PLTP Gunung Talang Bukit Kili,Sumatra,N/A,40.00,MW,,,,NO,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 63",CIPP priority-project line; plan values are not financing events
idn-cipp-geothermal-064,IDN,idn-cipp-2023-cpr-mirror,geothermal,64,PLTP Gunung Ungaran,Java-Madura-Bali,N/A,5.00,MW,,,,NO,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 64",CIPP priority-project line; plan values are not financing events
idn-cipp-geothermal-065,IDN,idn-cipp-2023-cpr-mirror,geothermal,65,PLTP Jaboi,Sumatra,N/A,20.00,MW,,,,NO,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 65",CIPP priority-project line; plan values are not financing events
idn-cipp-geothermal-066,IDN,idn-cipp-2023-cpr-mirror,geothermal,66,PLTP Kaldera Danau Banten,Java-Madura-Bali,N/A,110.00,MW,,,,NO,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 66",CIPP priority-project line; plan values are not financing events
idn-cipp-geothermal-067,IDN,idn-cipp-2023-cpr-mirror,geothermal,67,PLTP Kepahiang,Sumatra,2024,70.00,MW,,,,YES,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 67",CIPP priority-project line; plan values are not financing events
idn-cipp-geothermal-068,IDN,idn-cipp-2023-cpr-mirror,geothermal,68,PLTP Oka Ile Ange,Maluku-Papua-Nusa Tenggara,2024,110.00,MW,,,,NO,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 68",CIPP priority-project line; plan values are not financing events
idn-cipp-geothermal-069,IDN,idn-cipp-2023-cpr-mirror,geothermal,69,PLTP Songa Wayaua,Maluku-Papua-Nusa Tenggara,2024,110.00,MW,,,,NO,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 69",CIPP priority-project line; plan values are not financing events
idn-cipp-geothermal-070,IDN,idn-cipp-2023-cpr-mirror,geothermal,70,PLTP Tangkuban Perahu,Java-Madura-Bali,2023,10.00,MW,,,,YES,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 70",CIPP priority-project line; plan values are not financing events
idn-cipp-geothermal-071,IDN,idn-cipp-2023-cpr-mirror,geothermal,71,PLTP Telaga Ngebel (FTP2),Java-Madura-Bali,2024,10.00,MW,,,,YES,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 71",CIPP priority-project line; plan values are not financing events
idn-cipp-geothermal-072,IDN,idn-cipp-2023-cpr-mirror,geothermal,72,PLTP Telaga Ngebel (FTP2),Java-Madura-Bali,2024,40.00,MW,,,,YES,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 72",CIPP priority-project line; plan values are not financing events
idn-cipp-geothermal-073,IDN,idn-cipp-2023-cpr-mirror,geothermal,73,PLTP Telaga Ngebel (FTP2),Java-Madura-Bali,2024,55.00,MW,,,,YES,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 73",CIPP priority-project line; plan values are not financing events
idn-cipp-geothermal-074,IDN,idn-cipp-2023-cpr-mirror,geothermal,74,PLTP Tulehu,Maluku-Papua-Nusa Tenggara,2024,20.00,MW,,,,YES,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 74",CIPP priority-project line; plan values are not financing events
idn-cipp-geothermal-075,IDN,idn-cipp-2023-cpr-mirror,geothermal,75,PLTP Sokoria (FTP2),Maluku-Papua-Nusa Tenggara,2024,55.00,MW,,,,NO,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 75",CIPP priority-project line; plan values are not financing events
idn-cipp-geothermal-076,IDN,idn-cipp-2023-cpr-mirror,geothermal,76,PLTP Sokoria (FTP2),Maluku-Papua-Nusa Tenggara,2024,20.00,MW,,,,NO,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 76",CIPP priority-project line; plan values are not financing events
idn-cipp-geothermal-077,IDN,idn-cipp-2023-cpr-mirror,geothermal,77,PLTP Cubadak,Sumatra,Post 2030,66.00,MW,,,,NO,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 77",CIPP priority-project line; plan values are not financing events
idn-cipp-geothermal-078,IDN,idn-cipp-2023-cpr-mirror,geothermal,78,PLTP Gn. Ciremai,Java-Madura-Bali,Post 2030,27.00,MW,,,,NO,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 78",CIPP priority-project line; plan values are not financing events
idn-cipp-geothermal-079,IDN,idn-cipp-2023-cpr-mirror,geothermal,79,PLTP Marana,Sulawesi,Post 2030,28.00,MW,,,,NO,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 79",CIPP priority-project line; plan values are not financing events
idn-cipp-geothermal-080,IDN,idn-cipp-2023-cpr-mirror,geothermal,80,PLTP Lainea,Sulawesi,Post 2030,66.00,MW,,,,NO,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 80",CIPP priority-project line; plan values are not financing events
idn-cipp-geothermal-081,IDN,idn-cipp-2023-cpr-mirror,geothermal,81,PLTP Songgoriti,Java-Madura-Bali,Post 2030,35.00,MW,,,,NO,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 81",CIPP priority-project line; plan values are not financing events
idn-cipp-geothermal-082,IDN,idn-cipp-2023-cpr-mirror,geothermal,82,PLTP Sipaholon Ria-ria,Sulawesi,Post 2030,35.00,MW,,,,NO,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 82",CIPP priority-project line; plan values are not financing events
idn-cipp-geothermal-083,IDN,idn-cipp-2023-cpr-mirror,geothermal,83,PLTP Bora-pulu,Sulawesi,Post 2030,123.00,MW,,,,NO,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 83",CIPP priority-project line; plan values are not financing events
idn-cipp-geothermal-084,IDN,idn-cipp-2023-cpr-mirror,geothermal,84,PLTP Pentadio,Sulawesi,Post 2030,25.00,MW,,,,NO,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 84",CIPP priority-project line; plan values are not financing events
idn-cipp-geothermal-085,IDN,idn-cipp-2023-cpr-mirror,geothermal,85,PLTP Suwawa,Sulawesi,Post 2030,20.00,MW,,,,NO,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 85",CIPP priority-project line; plan values are not financing events
idn-cipp-geothermal-086,IDN,idn-cipp-2023-cpr-mirror,geothermal,86,PLTP Sembalun,Maluku-Papua-Nusa Tenggara,Post 2030,20.00,MW,,,,NO,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 86",CIPP priority-project line; plan values are not financing events
idn-cipp-geothermal-087,IDN,idn-cipp-2023-cpr-mirror,geothermal,87,PLTP Gn. Pandan,Java-Madura-Bali,Post 2030,40.00,MW,,,,NO,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 87",CIPP priority-project line; plan values are not financing events
idn-cipp-geothermal-088,IDN,idn-cipp-2023-cpr-mirror,geothermal,88,PLTP Gn.Willis,Java-Madura-Bali,Post 2030,50.00,MW,,,,NO,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 88",CIPP priority-project line; plan values are not financing events
idn-cipp-geothermal-089,IDN,idn-cipp-2023-cpr-mirror,geothermal,89,PLTP Simbolon Samosir,Sumatra,Post 2030,150.00,MW,,,,NO,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 89",CIPP priority-project line; plan values are not financing events
idn-cipp-geothermal-090,IDN,idn-cipp-2023-cpr-mirror,geothermal,90,Government Drilling Program (Cost TBD),Nation-wide,TBD,2148.00,MW,,,,NO,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.3, row 90",CIPP priority-project line; plan values are not financing events
idn-cipp-hydro-001,IDN,idn-cipp-2023-cpr-mirror,hydro,1,PLTA NEW 9_PLTA Sumatra 1300 MW,Sumatra,2024,1300.0,MW,,,,NO,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.4, row 1",CIPP priority-project line; plan values are not financing events
idn-cipp-hydro-002,IDN,idn-cipp-2023-cpr-mirror,hydro,2,PS Grindulu,Java-Madura-Bali,2025,1000.0,MW,,,,YES,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.4, row 2",CIPP priority-project line; plan values are not financing events
idn-cipp-hydro-003,IDN,idn-cipp-2023-cpr-mirror,hydro,3,PLTA Java Bali (Kuota) Tersebar PSPP,Java-Madura-Bali,2025,760.0,MW,,,,YES,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.4, row 3",CIPP priority-project line; plan values are not financing events
idn-cipp-hydro-004,IDN,idn-cipp-2023-cpr-mirror,hydro,4,PLTA NEW 9_PLTA Sumatra 500 MW,Sumatra,2024,500.0,MW,,,,NO,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.4, row 4",CIPP priority-project line; plan values are not financing events
idn-cipp-hydro-005,IDN,idn-cipp-2023-cpr-mirror,hydro,5,PLTA Sumatra,Sumatra,2025,500.0,MW,,,,NO,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.4, row 5",CIPP priority-project line; plan values are not financing events
idn-cipp-hydro-006,IDN,idn-cipp-2023-cpr-mirror,hydro,6,PLTA Hidro Sumatra (kuota) tersebar*,Sumatra,2026,400.0,MW,,,,YES,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.4, row 6",CIPP priority-project line; plan values are not financing events
idn-cipp-hydro-007,IDN,idn-cipp-2023-cpr-mirror,hydro,7,PLTA Hidro Sumatra (kuota) tersebar*,Sumatra,2027,400.0,MW,,,,YES,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.4, row 7",CIPP priority-project line; plan values are not financing events
idn-cipp-hydro-008,IDN,idn-cipp-2023-cpr-mirror,hydro,8,PLTA Sulbagsel (Kuota) Tersebar,Sulawesi,2024,400.0,MW,,,,NO,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.4, row 8",CIPP priority-project line; plan values are not financing events
idn-cipp-hydro-009,IDN,idn-cipp-2023-cpr-mirror,hydro,9,PLTA Sumatra (Kuota) Tersebar,Sumatra,2025,400.0,MW,,,,NO,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.4, row 9",CIPP priority-project line; plan values are not financing events
idn-cipp-hydro-010,IDN,idn-cipp-2023-cpr-mirror,hydro,10,PLTA Sulbagsel (Kuota) Tersebar,Sulawesi,2025,350.0,MW,,,,NO,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.4, row 10",CIPP priority-project line; plan values are not financing events
idn-cipp-hydro-011,IDN,idn-cipp-2023-cpr-mirror,hydro,11,PS Upper Cisokan Pump Storage (FTP2),Java-Madura-Bali,2024,260.0,MW,,,,YES,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.4, row 11",CIPP priority-project line; plan values are not financing events
idn-cipp-hydro-012,IDN,idn-cipp-2023-cpr-mirror,hydro,12,PS Upper Cisokan Pump Storage (FTP2),Java-Madura-Bali,2024,260.0,MW,,,,YES,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.4, row 12",CIPP priority-project line; plan values are not financing events
idn-cipp-hydro-013,IDN,idn-cipp-2023-cpr-mirror,hydro,13,PS Upper Cisokan Pump Storage (FTP2),Java-Madura-Bali,2024,260.0,MW,,,,YES,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.4, row 13",CIPP priority-project line; plan values are not financing events
idn-cipp-hydro-014,IDN,idn-cipp-2023-cpr-mirror,hydro,14,PS Upper Cisokan Pump Storage (FTP2),Java-Madura-Bali,2024,260.0,MW,,,,YES,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.4, row 14",CIPP priority-project line; plan values are not financing events
idn-cipp-hydro-015,IDN,idn-cipp-2023-cpr-mirror,hydro,15,PLTA Sulawesi (Kuota) Tersebar,Sulawesi,2029,250.0,MW,,,,NO,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.4, row 15",CIPP priority-project line; plan values are not financing events
idn-cipp-hydro-016,IDN,idn-cipp-2023-cpr-mirror,hydro,16,PLTA Sulawesi (Kuota) Tersebar,Sulawesi,2030,250.0,MW,,,,NO,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.4, row 16",CIPP priority-project line; plan values are not financing events
idn-cipp-hydro-017,IDN,idn-cipp-2023-cpr-mirror,hydro,17,PLTA Sumatra (Kuota) Tersebar,Sumatra,2024,250.0,MW,,,,NO,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.4, row 17",CIPP priority-project line; plan values are not financing events
idn-cipp-hydro-018,IDN,idn-cipp-2023-cpr-mirror,hydro,18,PS Sumatra Pump Storage-1,Sumatra,2025,250.0,MW,,,,YES,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.4, row 18",CIPP priority-project line; plan values are not financing events
idn-cipp-hydro-019,IDN,idn-cipp-2023-cpr-mirror,hydro,19,PS Sumatra Pump Storage-2,Sumatra,2026,250.0,MW,,,,YES,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.4, row 19",CIPP priority-project line; plan values are not financing events
idn-cipp-hydro-020,IDN,idn-cipp-2023-cpr-mirror,hydro,20,PLTA Hidro Sumatra (kuota) tersebar*,Sumatra,2025,200.0,MW,,,,YES,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.4, row 20",CIPP priority-project line; plan values are not financing events
idn-cipp-hydro-021,IDN,idn-cipp-2023-cpr-mirror,hydro,21,PLTA Hidro Sumatra (kuota) tersebar*,Sumatra,2026,200.0,MW,,,,YES,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.4, row 21",CIPP priority-project line; plan values are not financing events
idn-cipp-hydro-022,IDN,idn-cipp-2023-cpr-mirror,hydro,22,PLTA Kalseltengtimra (Kuota) Tersebar,Kalimantan,2024,200.0,MW,,,,YES,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.4, row 22",CIPP priority-project line; plan values are not financing events
idn-cipp-hydro-023,IDN,idn-cipp-2023-cpr-mirror,hydro,23,PLTA Kalseltengtimra (Kuota) Tersebar,Kalimantan,2026,200.0,MW,,,,YES,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.4, row 23",CIPP priority-project line; plan values are not financing events
idn-cipp-hydro-024,IDN,idn-cipp-2023-cpr-mirror,hydro,24,PLTA Kalseltengtimra (Kuota) Tersebar,Kalimantan,2026,200.0,MW,,,,YES,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.4, row 24",CIPP priority-project line; plan values are not financing events
idn-cipp-hydro-025,IDN,idn-cipp-2023-cpr-mirror,hydro,25,PLTA Kaltimra,Kalimantan,2025,200.0,MW,,,,YES,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.4, row 25",CIPP priority-project line; plan values are not financing events
idn-cipp-hydro-026,IDN,idn-cipp-2023-cpr-mirror,hydro,26,PLTA Sulbagsel (Kuota) Tersebar,Sulawesi,2026,200.0,MW,,,,YES,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.4, row 26",CIPP priority-project line; plan values are not financing events
idn-cipp-hydro-027,IDN,idn-cipp-2023-cpr-mirror,hydro,27,PLTA Sulbagsel (Kuota) Tersebar,Sulawesi,2025,200.0,MW,,,,YES,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.4, row 27",CIPP priority-project line; plan values are not financing events
idn-cipp-hydro-028,IDN,idn-cipp-2023-cpr-mirror,hydro,28,PLTA Muara Juloi,Kalimantan,2026,170.0,MW,,,,NO,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.4, row 28",CIPP priority-project line; plan values are not financing events
idn-cipp-hydro-029,IDN,idn-cipp-2023-cpr-mirror,hydro,29,PLTA Muara Juloi,Kalimantan,2027,170.0,MW,,,,NO,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.4, row 29",CIPP priority-project line; plan values are not financing events
idn-cipp-hydro-030,IDN,idn-cipp-2023-cpr-mirror,hydro,30,PLTA Pokko,Sulawesi,2026,125.0,MW,,,,NO,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.4, row 30",CIPP priority-project line; plan values are not financing events
idn-cipp-hydro-031,IDN,idn-cipp-2023-cpr-mirror,hydro,31,PLTA Tanjung Sakti,Sumatra,2028,114.0,MW,,,,YES,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.4, row 31",CIPP priority-project line; plan values are not financing events
idn-cipp-hydro-032,IDN,idn-cipp-2023-cpr-mirror,hydro,32,PLTA Bendungan Merangin,Sumatra,2026,107.0,MW,,,,YES,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.4, row 32",CIPP priority-project line; plan values are not financing events
idn-cipp-hydro-033,IDN,idn-cipp-2023-cpr-mirror,hydro,33,PLTA Sesayap,Kalimantan,2028,103.0,MW,,,,YES,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.4, row 33",CIPP priority-project line; plan values are not financing events
idn-cipp-hydro-034,IDN,idn-cipp-2023-cpr-mirror,hydro,34,PLTA Tabang,Kalimantan,2028,101.0,MW,,,,YES,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.4, row 34",CIPP priority-project line; plan values are not financing events
idn-cipp-hydro-035,IDN,idn-cipp-2023-cpr-mirror,hydro,35,PLTA Buttu Batu,Sulawesi,2024,100.0,MW,,,,YES,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.4, row 35",CIPP priority-project line; plan values are not financing events
idn-cipp-hydro-036,IDN,idn-cipp-2023-cpr-mirror,hydro,36,PLTA Buttu Batu,Sulawesi,2024,100.0,MW,,,,YES,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.4, row 36",CIPP priority-project line; plan values are not financing events
idn-cipp-hydro-037,IDN,idn-cipp-2023-cpr-mirror,hydro,37,PLTA Kalseltengtimra (Kuota) Tersebar,Kalimantan,2025,100.0,MW,,,,YES,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.4, row 37",CIPP priority-project line; plan values are not financing events
idn-cipp-hydro-038,IDN,idn-cipp-2023-cpr-mirror,hydro,38,PLTA Kalseltengtimra (Kuota) Tersebar,Kalimantan,2027,100.0,MW,,,,YES,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.4, row 38",CIPP priority-project line; plan values are not financing events
idn-cipp-hydro-039,IDN,idn-cipp-2023-cpr-mirror,hydro,39,PLTA Kaltimra,Kalimantan,2026,100.0,MW,,,,YES,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.4, row 39",CIPP priority-project line; plan values are not financing events
idn-cipp-hydro-040,IDN,idn-cipp-2023-cpr-mirror,hydro,40,PLTA Nanga Pinoh,Kalimantan,2026,100.0,MW,,,,YES,,plan_only,747283facac512780ad757313c493d1080c39705824e72c4b231e87ecb4102b5,"Appendix 10.4, row 40",CIPP priority-project line; plan values are not financing events
