unit_id,kind,source_value,disposition,reason,evidence_ids
DE-1-200967216,negative_correction,transaction[7]/transaction-date: 2022-12-31 -531494.09,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-200967216,negative_correction,transaction[12]/transaction-date: 2024-03-31 -431749.32,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-200967257,negative_correction,transaction[7]/transaction-date: 2024-09-30 -13035.91,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-200967505,negative_correction,transaction[7]/transaction-date: 2018-12-31 -1106870.41,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201036557,negative_correction,transaction[3]/transaction-date: 2020-12-31 -323891.20,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201065143,negative_correction,transaction[10]/transaction-date: 2023-03-31 -348920.69,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201065143,negative_correction,transaction[11]/transaction-date: 2023-09-30 -83804.36,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201065143,negative_correction,transaction[16]/transaction-date: 2024-12-31 -55438.21,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201065358,negative_correction,transaction[3]/transaction-date: 2018-12-31 -21213.07,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201065374,negative_correction,transaction[7]/transaction-date: 2018-12-31 -450723.65,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201065432,negative_correction,transaction[8]/transaction-date: 2022-12-31 -196062.00,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201065465,negative_correction,transaction[10]/transaction-date: 2023-06-30 -0.23,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201065846,negative_correction,transaction[7]/transaction-date: 2023-03-31 -86305.45,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201066000,negative_correction,transaction[4]/transaction-date: 2022-12-31 -86331.02,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201066174,negative_correction,transaction[9]/transaction-date: 2021-12-31 -4433.41,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201066653,negative_correction,transaction[5]/transaction-date: 2024-12-31 -103756.58,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201066679,negative_correction,transaction[7]/transaction-date: 2018-12-31 -52265.21,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201067107,negative_correction,transaction[12]/transaction-date: 2025-03-31 -74213.15,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201067248,negative_correction,transaction[14]/transaction-date: 2026-06-30 -34962.52,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201067263,negative_correction,transaction[3]/transaction-date: 2013-12-31 -17939.76,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201070010,negative_correction,transaction[17]/transaction-date: 2025-12-31 -177643.54,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201070234,negative_correction,transaction[4]/transaction-date: 2014-12-31 -146937.00,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201070333,negative_correction,transaction[5]/transaction-date: 2018-12-31 -9324.70,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201165364,negative_correction,transaction[9]/transaction-date: 2021-12-31 -395874.54,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201165471,negative_correction,transaction[5]/transaction-date: 2015-12-31 -149900.00,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201165638,negative_correction,transaction[8]/transaction-date: 2022-12-31 -39440.09,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201165810,negative_correction,transaction[6]/transaction-date: 2018-12-31 -299900.00,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201165810,negative_correction,transaction[7]/transaction-date: 2019-12-31 -134720.11,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201165836,negative_correction,transaction[7]/transaction-date: 2023-12-31 -61430.90,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201165984,negative_correction,transaction[4]/transaction-date: 2023-03-31 -629997.67,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201166149,negative_correction,transaction[7]/transaction-date: 2022-12-31 -6217.07,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201166222,negative_correction,transaction[11]/transaction-date: 2023-09-30 -301113.57,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201166222,negative_correction,transaction[12]/transaction-date: 2023-12-31 -34432.43,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201166255,negative_correction,transaction[14]/transaction-date: 2024-06-30 -482.19,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201166453,negative_correction,transaction[8]/transaction-date: 2025-09-30 -500000.00,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201166743,negative_correction,transaction[4]/transaction-date: 2020-12-31 -201319.93,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201166743,negative_correction,transaction[6]/transaction-date: 2024-03-31 -7993.11,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201167063,negative_correction,transaction[9]/transaction-date: 2024-03-31 -135505.06,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201170026,negative_correction,transaction[6]/transaction-date: 2020-12-31 -84116.31,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201170141,negative_correction,transaction[12]/transaction-date: 2022-12-31 -9582.20,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201197672,negative_correction,transaction[7]/transaction-date: 2017-12-31 -1152.49,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201265024,negative_correction,transaction[13]/transaction-date: 2024-12-31 -80016.55,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201265040,negative_correction,transaction[6]/transaction-date: 2017-12-31 -10192.84,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201265388,negative_correction,transaction[12]/transaction-date: 2024-09-30 -689219.42,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201265388,negative_correction,transaction[15]/transaction-date: 2025-06-30 -1893473.91,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201266295,negative_correction,transaction[10]/transaction-date: 2023-09-30 -37760.01,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201266303,negative_correction,transaction[15]/transaction-date: 2025-06-30 -176491.30,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201266519,negative_correction,transaction[6]/transaction-date: 2022-12-31 -883184.87,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201266535,negative_correction,transaction[11]/transaction-date: 2024-03-31 -262621.53,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201266535,negative_correction,transaction[17]/transaction-date: 2025-09-30 -191423.85,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201266584,negative_correction,transaction[5]/transaction-date: 2018-12-31 -16.76,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201266600,negative_correction,transaction[5]/transaction-date: 2021-12-31 -238835.64,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201266881,negative_correction,transaction[11]/transaction-date: 2025-06-30 -530000.00,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201266923,negative_correction,transaction[10]/transaction-date: 2022-12-31 -7338.91,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201267327,negative_correction,transaction[4]/transaction-date: 2015-12-31 -199900.00,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201270024,negative_correction,transaction[6]/transaction-date: 2021-12-31 -108000.00,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201297621,negative_correction,transaction[7]/transaction-date: 2020-12-31 -219130.67,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201365055,negative_correction,transaction[7]/transaction-date: 2021-12-31 -429438.39,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201365329,negative_correction,transaction[8]/transaction-date: 2024-03-31 -164478.75,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201365329,negative_correction,transaction[9]/transaction-date: 2024-06-30 -58037.32,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201365329,negative_correction,transaction[14]/transaction-date: 2025-09-30 -4361.51,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201365790,negative_correction,transaction[18]/transaction-date: 2025-09-30 -5634.95,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201365808,negative_correction,transaction[8]/transaction-date: 2022-12-31 -1172028.00,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201366103,negative_correction,transaction[5]/transaction-date: 2020-12-31 -7372692.58,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201366111,negative_correction,transaction[6]/transaction-date: 2019-12-31 -608587.79,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201366152,negative_correction,transaction[6]/transaction-date: 2017-12-31 -912.77,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201366202,negative_correction,transaction[6]/transaction-date: 2018-12-31 -78937.69,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201366210,negative_correction,transaction[7]/transaction-date: 2023-03-31 -28098.63,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201366459,negative_correction,transaction[12]/transaction-date: 2025-12-31 -65452.98,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201366541,negative_correction,transaction[5]/transaction-date: 2019-12-31 -409763.29,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201366566,negative_correction,transaction[7]/transaction-date: 2022-12-31 -64000.50,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201366798,negative_correction,transaction[14]/transaction-date: 2025-03-31 -28056.29,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201366947,negative_correction,transaction[11]/transaction-date: 2024-06-30 -14103.34,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201366947,negative_correction,transaction[17]/transaction-date: 2026-03-31 -39000.00,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201366947,negative_correction,transaction[18]/transaction-date: 2026-08-26 -39000.00,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201367002,negative_correction,transaction[6]/transaction-date: 2021-12-31 -507298.08,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201367077,negative_correction,transaction[3]/transaction-date: 2021-12-31 -771406.22,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201367275,negative_correction,transaction[8]/transaction-date: 2025-09-30 -945610.35,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201367325,negative_correction,transaction[13]/transaction-date: 2025-03-31 -83542.94,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201367333,negative_correction,transaction[3]/transaction-date: 2014-12-31 -1196.61,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201367416,negative_correction,transaction[17]/transaction-date: 2025-09-30 -385.05,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201367473,negative_correction,transaction[8]/transaction-date: 2020-12-31 -772838.98,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201370170,negative_correction,transaction[5]/transaction-date: 2018-12-31 -15922.43,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201397504,negative_correction,transaction[10]/transaction-date: 2023-12-31 -679735.25,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201397686,negative_correction,transaction[5]/transaction-date: 2020-12-31 -112211.88,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201440726,negative_correction,transaction[3]/transaction-date: 2019-12-31 -10715.84,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201467067,negative_correction,transaction[9]/transaction-date: 2024-12-31 -206696.87,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201467141,negative_correction,transaction[18]/transaction-date: 2026-03-31 -89663.85,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201467158,negative_correction,transaction[16]/transaction-date: 2025-12-31 -747757.57,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201467216,negative_correction,transaction[8]/transaction-date: 2024-12-31 -609202.00,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201467323,negative_correction,transaction[4]/transaction-date: 2021-12-31 -2553198.20,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201467323,negative_correction,transaction[13]/transaction-date: 2025-12-31 -84967.38,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201467414,negative_correction,transaction[9]/transaction-date: 2025-12-31 -280.79,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201467414,negative_correction,transaction[10]/transaction-date: 2026-03-31 -190.33,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201467604,negative_correction,transaction[3]/transaction-date: 2019-12-31 -29466.02,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201467679,negative_correction,transaction[3]/transaction-date: 2018-12-31 -11464.64,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201467745,negative_correction,transaction[5]/transaction-date: 2022-12-31 -422555.76,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201468297,negative_correction,transaction[3]/transaction-date: 2020-12-31 -8837.90,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201468321,negative_correction,transaction[4]/transaction-date: 2024-06-30 -51823.36,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201468339,negative_correction,transaction[6]/transaction-date: 2026-06-30 -169868.71,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201468354,negative_correction,transaction[8]/transaction-date: 2025-09-30 -47498.22,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201468537,negative_correction,transaction[14]/transaction-date: 2025-09-30 -224095.60,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201468552,negative_correction,transaction[7]/transaction-date: 2025-03-31 -281573.12,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201468586,negative_correction,transaction[5]/transaction-date: 2022-12-31 -141863.05,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201468727,negative_correction,transaction[3]/transaction-date: 2024-09-30 -2329.84,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201468768,negative_correction,transaction[6]/transaction-date: 2021-12-31 -1176929.22,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201470426,negative_correction,transaction[13]/transaction-date: 2025-06-30 -61961.60,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201501329,negative_correction,transaction[6]/transaction-date: 2024-12-31 -255576.20,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201536614,negative_correction,transaction[8]/transaction-date: 2026-06-30 -9632.59,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201540822,negative_correction,transaction[4]/transaction-date: 2020-12-31 -7294.46,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201540822,negative_correction,transaction[5]/transaction-date: 2023-09-30 -2134.84,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201540848,negative_correction,transaction[6]/transaction-date: 2024-09-30 -3304.74,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201541119,negative_correction,transaction[3]/transaction-date: 2024-06-30 -16021.14,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201541127,negative_correction,transaction[5]/transaction-date: 2023-06-30 -0.01,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201541135,negative_correction,transaction[4]/transaction-date: 2024-03-31 -11090.00,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201565134,negative_correction,transaction[9]/transaction-date: 2023-09-30 -26252.17,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201565290,negative_correction,transaction[3]/transaction-date: 2017-12-31 -2866.15,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201567031,negative_correction,transaction[8]/transaction-date: 2026-08-26 -200000.00,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201567270,negative_correction,transaction[6]/transaction-date: 2025-06-30 -911012.77,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201567312,negative_correction,transaction[15]/transaction-date: 2025-06-30 -103755.26,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201567403,negative_correction,transaction[11]/transaction-date: 2026-06-30 -205390.69,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201567437,negative_correction,transaction[12]/transaction-date: 2026-06-30 -96.85,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201568161,negative_correction,transaction[4]/transaction-date: 2025-09-30 -9.80,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201568336,negative_correction,transaction[8]/transaction-date: 2022-12-31 -2453927.92,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201568336,negative_correction,transaction[22]/transaction-date: 2026-06-30 -1870285.61,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201568633,negative_correction,transaction[4]/transaction-date: 2025-12-31 -198573.07,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201568690,negative_correction,transaction[6]/transaction-date: 2020-12-31 -24516.00,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201568823,negative_correction,transaction[4]/transaction-date: 2023-12-31 -323827.50,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201568880,negative_correction,transaction[4]/transaction-date: 2025-09-30 -0.04,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201568914,negative_correction,transaction[3]/transaction-date: 2024-09-30 -39735.86,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201568971,negative_correction,transaction[3]/transaction-date: 2020-12-31 -19232.73,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201569060,negative_correction,transaction[9]/transaction-date: 2026-06-30 -177779.65,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201569177,negative_correction,transaction[13]/transaction-date: 2025-03-31 -342101.13,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201570209,negative_correction,transaction[4]/transaction-date: 2021-12-31 -142421.38,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201570282,negative_correction,transaction[10]/transaction-date: 2025-06-30 -34376.59,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201597558,negative_correction,transaction[3]/transaction-date: 2024-12-31 -104334.02,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201601418,negative_correction,transaction[6]/transaction-date: 2021-12-31 -2352242.00,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201618032,negative_correction,transaction[3]/transaction-date: 2025-09-30 -0.35,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201618040,negative_correction,transaction[3]/transaction-date: 2019-12-31 -8620.46,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201618602,negative_correction,transaction[3]/transaction-date: 2020-12-31 -49783.37,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201618701,negative_correction,transaction[5]/transaction-date: 2023-06-30 -164.32,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201618719,negative_correction,transaction[6]/transaction-date: 2025-12-31 -3299.29,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201618784,negative_correction,transaction[3]/transaction-date: 2020-12-31 -95360.20,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201618792,negative_correction,transaction[3]/transaction-date: 2024-12-31 -595.05,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201618800,negative_correction,transaction[3]/transaction-date: 2020-12-31 -48609.19,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201618826,negative_correction,transaction[4]/transaction-date: 2023-06-30 -926.46,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201640523,negative_correction,transaction[8]/transaction-date: 2024-06-30 -989.13,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201640556,negative_correction,transaction[5]/transaction-date: 2024-09-30 -7657.99,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201640713,negative_correction,transaction[3]/transaction-date: 2024-12-31 -13179.83,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201640903,negative_correction,transaction[5]/transaction-date: 2023-09-30 -70380.42,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201640911,negative_correction,transaction[3]/transaction-date: 2021-12-31 -6016.69,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201641042,negative_correction,transaction[5]/transaction-date: 2023-06-30 -0.01,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201665348,negative_correction,transaction[9]/transaction-date: 2024-09-30 -128354.98,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201667013,negative_correction,transaction[6]/transaction-date: 2026-03-31 -35902.90,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201667070,negative_correction,transaction[17]/transaction-date: 2026-08-26 -37404.85,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201667153,negative_correction,transaction[7]/transaction-date: 2023-12-31 -54752.74,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201667179,negative_correction,transaction[6]/transaction-date: 2021-12-31 -4003.71,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201667328,negative_correction,transaction[4]/transaction-date: 2023-09-30 -108168.03,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201667427,negative_correction,transaction[6]/transaction-date: 2025-03-31 -850226.66,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201667716,negative_correction,transaction[4]/transaction-date: 2021-12-31 -1628.86,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201668052,negative_correction,transaction[4]/transaction-date: 2020-12-31 -67803.80,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201668086,negative_correction,transaction[13]/transaction-date: 2026-06-30 -176778.81,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201668607,negative_correction,transaction[12]/transaction-date: 2024-03-31 -83118.18,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201668938,negative_correction,transaction[8]/transaction-date: 2025-12-31 -1174.76,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201670108,negative_correction,transaction[10]/transaction-date: 2026-03-31 -91408.81,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201670447,negative_correction,transaction[14]/transaction-date: 2025-06-30 -160000.00,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201701259,negative_correction,transaction[6]/transaction-date: 2024-06-30 -409470.43,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201701374,negative_correction,transaction[7]/transaction-date: 2024-12-31 -49211.87,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201718493,negative_correction,transaction[5]/transaction-date: 2024-12-31 -2506.82,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201718519,negative_correction,transaction[4]/transaction-date: 2023-06-30 -0.38,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201718527,negative_correction,transaction[5]/transaction-date: 2024-06-30 -1458.59,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201740539,negative_correction,transaction[3]/transaction-date: 2023-06-30 -9511.39,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201740729,negative_correction,transaction[3]/transaction-date: 2020-12-31 -64234.65,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201740893,negative_correction,transaction[4]/transaction-date: 2024-03-31 -43453.41,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201741073,negative_correction,transaction[7]/transaction-date: 2025-06-30 -2899.84,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201749910,negative_correction,transaction[6]/transaction-date: 2025-03-31 -15428.67,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201749936,negative_correction,transaction[6]/transaction-date: 2024-06-30 -20290.64,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201749977,negative_correction,transaction[4]/transaction-date: 2022-12-31 -11287.50,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201767003,negative_correction,transaction[5]/transaction-date: 2024-06-30 -25164.16,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201767490,negative_correction,transaction[7]/transaction-date: 2024-06-30 -430000.00,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201767565,negative_correction,transaction[12]/transaction-date: 2025-06-30 -3971.29,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201767565,negative_correction,transaction[13]/transaction-date: 2025-09-30 -18254.49,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201767573,negative_correction,transaction[6]/transaction-date: 2025-06-30 -985006.15,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201767649,negative_correction,transaction[5]/transaction-date: 2025-06-30 -508814.44,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201767664,negative_correction,transaction[4]/transaction-date: 2021-12-31 -12539.56,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201767821,negative_correction,transaction[5]/transaction-date: 2023-12-31 -75559.00,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201767821,negative_correction,transaction[6]/transaction-date: 2024-03-31 -14344.85,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201767953,negative_correction,transaction[4]/transaction-date: 2020-12-31 -639053.21,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201768167,negative_correction,transaction[13]/transaction-date: 2026-03-31 -83189.47,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201768522,negative_correction,transaction[9]/transaction-date: 2025-03-31 -136960.72,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201768720,negative_correction,transaction[10]/transaction-date: 2025-09-30 -462725.22,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201768852,negative_correction,transaction[3]/transaction-date: 2026-03-31 -1261977.28,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201769009,negative_correction,transaction[9]/transaction-date: 2024-12-31 -8727.22,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
DE-1-201770072,negative_correction,transaction[3]/transaction-date: 2023-06-30 -24235.00,unresolved,Correction meaning undocumented; no cancellation inferred,E_XML
