case_id,country,source_unit,role,stratum,rank,selected,selection_reason,baseline_alternatives
GB-1-107935,IN,programme,sample,IN|mixed-or-unmapped|missing,66,false,frozen lexicographic stratum round robin; no status/date filter,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
GB-GOV-3-PMN-APF-000221,MA,programme,sample,MA|mixed-or-unmapped|missing,67,false,frozen lexicographic stratum round robin; no status/date filter,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
GB-GOV-3-FDEA-SN,SN,programme,sample,SN|mixed-or-unmapped|missing,68,false,frozen lexicographic stratum round robin; no status/date filter,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
GB-1-109018,VN,programme,sample,VN|mixed-or-unmapped|missing,69,false,frozen lexicographic stratum round robin; no status/date filter,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
GB-1-105349,ZA,programme,sample,ZA|mixed-or-unmapped|missing,70,false,frozen lexicographic stratum round robin; no status/date filter,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
GB-GOV-3-HRRBIS-AL-FY19/20,AL,programme,sample,AL|mixed-or-unmapped|missing,71,false,frozen lexicographic stratum round robin; no status/date filter,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
GB-1-200494,ID,programme,sample,ID|mixed-or-unmapped|missing,72,false,frozen lexicographic stratum round robin; no status/date filter,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
GB-1-107938,IN,programme,sample,IN|mixed-or-unmapped|missing,73,false,frozen lexicographic stratum round robin; no status/date filter,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
GB-GOV-3-PMN-APF-000222,MA,programme,sample,MA|mixed-or-unmapped|missing,74,false,frozen lexicographic stratum round robin; no status/date filter,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
GB-GOV-3-FDEA-SN-FY19/20,SN,programme,sample,SN|mixed-or-unmapped|missing,75,false,frozen lexicographic stratum round robin; no status/date filter,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
GB-1-109021,VN,programme,sample,VN|mixed-or-unmapped|missing,76,false,frozen lexicographic stratum round robin; no status/date filter,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
GB-1-113336,ZA,programme,sample,ZA|mixed-or-unmapped|missing,77,false,frozen lexicographic stratum round robin; no status/date filter,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
"GB-GOV-3-Human Rights, Democracy, and the Rule of Law-AL",AL,programme,sample,AL|mixed-or-unmapped|missing,78,false,frozen lexicographic stratum round robin; no status/date filter,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
GB-1-201024,ID,programme,sample,ID|mixed-or-unmapped|missing,79,false,frozen lexicographic stratum round robin; no status/date filter,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
GB-1-107949,IN,programme,sample,IN|mixed-or-unmapped|missing,80,false,frozen lexicographic stratum round robin; no status/date filter,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
GB-GOV-3-PMN-APF-000223,MA,programme,sample,MA|mixed-or-unmapped|missing,81,false,frozen lexicographic stratum round robin; no status/date filter,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
GB-GOV-3-FDEACRI-SN,SN,programme,sample,SN|mixed-or-unmapped|missing,82,false,frozen lexicographic stratum round robin; no status/date filter,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
GB-1-109025,VN,programme,sample,VN|mixed-or-unmapped|missing,83,false,frozen lexicographic stratum round robin; no status/date filter,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
GB-1-113968,ZA,programme,sample,ZA|mixed-or-unmapped|missing,84,false,frozen lexicographic stratum round robin; no status/date filter,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
GB-GOV-3-PEU-BPB-150747,AL,programme,sample,AL|mixed-or-unmapped|missing,85,false,frozen lexicographic stratum round robin; no status/date filter,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
GB-1-201042,ID,programme,sample,ID|mixed-or-unmapped|missing,86,false,frozen lexicographic stratum round robin; no status/date filter,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
GB-1-107951,IN,programme,sample,IN|mixed-or-unmapped|missing,87,false,frozen lexicographic stratum round robin; no status/date filter,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
GB-GOV-3-PMN-APF-000224,MA,programme,sample,MA|mixed-or-unmapped|missing,88,false,frozen lexicographic stratum round robin; no status/date filter,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
GB-GOV-3-Frontline Diplomatic Enabling Activity-SN,SN,programme,sample,SN|mixed-or-unmapped|missing,89,false,frozen lexicographic stratum round robin; no status/date filter,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
GB-1-109030,VN,programme,sample,VN|mixed-or-unmapped|missing,90,false,frozen lexicographic stratum round robin; no status/date filter,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
GB-1-113971,ZA,programme,sample,ZA|mixed-or-unmapped|missing,91,false,frozen lexicographic stratum round robin; no status/date filter,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
GB-GOV-3-PEU-BPF-160701,AL,programme,sample,AL|mixed-or-unmapped|missing,92,false,frozen lexicographic stratum round robin; no status/date filter,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
GB-1-201052,ID,programme,sample,ID|mixed-or-unmapped|missing,93,false,frozen lexicographic stratum round robin; no status/date filter,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
GB-1-107955,IN,programme,sample,IN|mixed-or-unmapped|missing,94,false,frozen lexicographic stratum round robin; no status/date filter,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
GB-GOV-3-PMN-APFD-MOR-171201,MA,programme,sample,MA|mixed-or-unmapped|missing,95,false,frozen lexicographic stratum round robin; no status/date filter,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
GB-GOV-3-PAF-SED-160001,SN,programme,sample,SN|mixed-or-unmapped|missing,96,false,frozen lexicographic stratum round robin; no status/date filter,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
GB-1-113313,VN,programme,sample,VN|mixed-or-unmapped|missing,97,false,frozen lexicographic stratum round robin; no status/date filter,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
GB-1-113993,ZA,programme,sample,ZA|mixed-or-unmapped|missing,98,false,frozen lexicographic stratum round robin; no status/date filter,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
GB-GOV-3-PEU-BPF-160703,AL,programme,sample,AL|mixed-or-unmapped|missing,99,false,frozen lexicographic stratum round robin; no status/date filter,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
GB-1-201190,ID,programme,sample,ID|mixed-or-unmapped|missing,100,false,frozen lexicographic stratum round robin; no status/date filter,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
GB-1-107981,IN,programme,sample,IN|mixed-or-unmapped|missing,101,false,frozen lexicographic stratum round robin; no status/date filter,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
GB-GOV-3-PMN-APFD-MOR-1714001,MA,programme,sample,MA|mixed-or-unmapped|missing,102,false,frozen lexicographic stratum round robin; no status/date filter,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
GB-GOV-3-PAF-SED-160002,SN,programme,sample,SN|mixed-or-unmapped|missing,103,false,frozen lexicographic stratum round robin; no status/date filter,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
GB-1-113588,VN,programme,sample,VN|mixed-or-unmapped|missing,104,false,frozen lexicographic stratum round robin; no status/date filter,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
GB-1-200325,ZA,programme,sample,ZA|mixed-or-unmapped|missing,105,false,frozen lexicographic stratum round robin; no status/date filter,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
GB-GOV-3-PEU-BPF-160704,AL,programme,sample,AL|mixed-or-unmapped|missing,106,false,frozen lexicographic stratum round robin; no status/date filter,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
GB-1-201485,ID,programme,sample,ID|mixed-or-unmapped|missing,107,false,frozen lexicographic stratum round robin; no status/date filter,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
GB-1-107987,IN,programme,sample,IN|mixed-or-unmapped|missing,108,false,frozen lexicographic stratum round robin; no status/date filter,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
GB-GOV-3-PMN-APFD-MOR-1714003,MA,programme,sample,MA|mixed-or-unmapped|missing,109,false,frozen lexicographic stratum round robin; no status/date filter,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
GB-GOV-3-PAP-JAT-002356,SN,programme,sample,SN|mixed-or-unmapped|missing,110,false,frozen lexicographic stratum round robin; no status/date filter,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
GB-1-113926,VN,programme,sample,VN|mixed-or-unmapped|missing,111,false,frozen lexicographic stratum round robin; no status/date filter,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
GB-1-200509,ZA,programme,sample,ZA|mixed-or-unmapped|missing,112,false,frozen lexicographic stratum round robin; no status/date filter,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
GB-GOV-3-PEU-BPF-160705,AL,programme,sample,AL|mixed-or-unmapped|missing,113,false,frozen lexicographic stratum round robin; no status/date filter,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
GB-1-201533,ID,programme,sample,ID|mixed-or-unmapped|missing,114,false,frozen lexicographic stratum round robin; no status/date filter,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
GB-1-108000,IN,programme,sample,IN|mixed-or-unmapped|missing,115,false,frozen lexicographic stratum round robin; no status/date filter,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
GB-GOV-3-PMN-APFD-MOR-1714004,MA,programme,sample,MA|mixed-or-unmapped|missing,116,false,frozen lexicographic stratum round robin; no status/date filter,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
GB-1-114186,VN,programme,sample,VN|mixed-or-unmapped|missing,117,false,frozen lexicographic stratum round robin; no status/date filter,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
GB-1-200994,ZA,programme,sample,ZA|mixed-or-unmapped|missing,118,false,frozen lexicographic stratum round robin; no status/date filter,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
GB-GOV-3-PEU-BPF-160706,AL,programme,sample,AL|mixed-or-unmapped|missing,119,false,frozen lexicographic stratum round robin; no status/date filter,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
GB-1-201571,ID,programme,sample,ID|mixed-or-unmapped|missing,120,false,frozen lexicographic stratum round robin; no status/date filter,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
GB-1-108003,IN,programme,sample,IN|mixed-or-unmapped|missing,121,false,frozen lexicographic stratum round robin; no status/date filter,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
GB-GOV-3-PMN-APFD-MOR-171401,MA,programme,sample,MA|mixed-or-unmapped|missing,122,false,frozen lexicographic stratum round robin; no status/date filter,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
GB-1-200500,VN,programme,sample,VN|mixed-or-unmapped|missing,123,false,frozen lexicographic stratum round robin; no status/date filter,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
GB-1-202022,ZA,programme,sample,ZA|mixed-or-unmapped|missing,124,false,frozen lexicographic stratum round robin; no status/date filter,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
GB-GOV-3-PEU-BPF-160707,AL,programme,sample,AL|mixed-or-unmapped|missing,125,false,frozen lexicographic stratum round robin; no status/date filter,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
GB-1-201670,ID,programme,sample,ID|mixed-or-unmapped|missing,126,false,frozen lexicographic stratum round robin; no status/date filter,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
GB-1-108018,IN,programme,sample,IN|mixed-or-unmapped|missing,127,false,frozen lexicographic stratum round robin; no status/date filter,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
GB-GOV-3-PMN-APFD-MOR-171402,MA,programme,sample,MA|mixed-or-unmapped|missing,128,false,frozen lexicographic stratum round robin; no status/date filter,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
GB-1-200608,VN,programme,sample,VN|mixed-or-unmapped|missing,129,false,frozen lexicographic stratum round robin; no status/date filter,"{""ID"": [""2021-12-31"", ""2022-03-15"", ""2022-11-14""], ""SN"": [""2021-12-31"", ""2022-03-15"", ""2023-06-21""], ""VN"": [""2021-12-31"", ""2022-03-15"", ""2022-12-13""], ""ZA"": [""2020-12-31"", ""2021-09-28"", ""2021-11-01""]}"
